Time_Index,Coal-new,NG Combustion Turbine (F-Frame),NG 2-on-1 Combined Cycle (H-Frame) 95% CCS,NG 2-on-1 Combined Cycle (F-Frame),RICE,HTGR,Microreactor,PBR-HTGR,iPWR_Pack,Land-Based Wind - Class 1 - Technology 1,Utility PV - Class 1,Utility-Scale Battery Storage - 10Hr
2789,1,1,1,1,1,1,1,1,1,0.1947353975850208,0.0018047903417128,1
2790,1,1,1,1,1,1,1,1,1,0.1504684498645783,0.1858008137854312,1
2791,1,1,1,1,1,1,1,1,1,0.0778494928080239,0.5862930729073031,1
2792,1,1,1,1,1,1,1,1,1,0.0386318622716399,0.9010624759568956,1
2793,1,1,1,1,1,1,1,1,1,0.0304144258387477,0.9490169616844896,1
2794,1,1,1,1,1,1,1,1,1,0.022237957914713,0.9580303576855356,1
2795,1,1,1,1,1,1,1,1,1,0.0182812638516625,0.959674445540758,1
2796,1,1,1,1,1,1,1,1,1,0.0171888244998922,0.9543477283513616,1
2797,1,1,1,1,1,1,1,1,1,0.016324650778675,0.9558817556505068,1
2798,1,1,1,1,1,1,1,1,1,0.0178666837100262,0.9289641801944678,1
2799,1,1,1,1,1,1,1,1,1,0.0206138035484509,0.852433488002388,1
2800,1,1,1,1,1,1,1,1,1,0.021638233856439,0.8377224389750111,1
2801,1,1,1,1,1,1,1,1,1,0.0272455895689977,0.6359381114866547,1
2802,1,1,1,1,1,1,1,1,1,0.045405085025959,0.2037885557320471,1
2803,1,1,1,1,1,1,1,1,1,0.0679978865042635,0.0074772807470919,1
2804,1,1,1,1,1,1,1,1,1,0.0974879871308165,0.0,1
2805,1,1,1,1,1,1,1,1,1,0.1444052335376219,0.0,1
2806,1,1,1,1,1,1,1,1,1,0.1814857364088629,0.0,1
2807,1,1,1,1,1,1,1,1,1,0.2094843736421943,0.0,1
2808,1,1,1,1,1,1,1,1,1,0.2378957312511713,0.0,1
2809,1,1,1,1,1,1,1,1,1,0.2778754359157301,0.0,1
2810,1,1,1,1,1,1,1,1,1,0.2945261941315288,0.0,1
2811,1,1,1,1,1,1,1,1,1,0.28730494116392,0.0,1
2812,1,1,1,1,1,1,1,1,1,0.2761627587946926,0.0,1
2813,1,1,1,1,1,1,1,1,1,0.2538641211128821,0.0022126719551647,1
2814,1,1,1,1,1,1,1,1,1,0.2476560825238103,0.1839786524996008,1
2815,1,1,1,1,1,1,1,1,1,0.2017978852667793,0.6385269307796448,1
2816,1,1,1,1,1,1,1,1,1,0.1265127117246825,0.913848777362494,1
2817,1,1,1,1,1,1,1,1,1,0.1286682805583398,0.9453666848311052,1
2818,1,1,1,1,1,1,1,1,1,0.1154022976362632,0.9741894931237884,1
2819,1,1,1,1,1,1,1,1,1,0.1023776064341427,0.9696247299616856,1
2820,1,1,1,1,1,1,1,1,1,0.1118698226375841,0.9780580239906652,1
2821,1,1,1,1,1,1,1,1,1,0.1300662780906964,0.9647512748185536,1
2822,1,1,1,1,1,1,1,1,1,0.1536501668658931,0.9608085110638672,1
2823,1,1,1,1,1,1,1,1,1,0.1819329013821519,0.9822305982327816,1
2824,1,1,1,1,1,1,1,1,1,0.2080969280458151,0.9412796470224358,1
2825,1,1,1,1,1,1,1,1,1,0.2408929987394832,0.7368331993022031,1
2826,1,1,1,1,1,1,1,1,1,0.3123237279629195,0.2625631740891938,1
2827,1,1,1,1,1,1,1,1,1,0.4819137069648336,0.0088965196322232,1
2828,1,1,1,1,1,1,1,1,1,0.6492526713213381,0.0,1
2829,1,1,1,1,1,1,1,1,1,0.7338230967587039,0.0,1
2830,1,1,1,1,1,1,1,1,1,0.7436001942807807,0.0,1
2831,1,1,1,1,1,1,1,1,1,0.7486934401903033,0.0,1
2832,1,1,1,1,1,1,1,1,1,0.7377111648751512,0.0,1
2833,1,1,1,1,1,1,1,1,1,0.7148818571412217,0.0,1
2834,1,1,1,1,1,1,1,1,1,0.678947584302921,0.0,1
2835,1,1,1,1,1,1,1,1,1,0.6618871413342874,0.0,1
2836,1,1,1,1,1,1,1,1,1,0.649170590332258,0.0,1
2837,1,1,1,1,1,1,1,1,1,0.6359330409360303,0.0032619694961857,1
2838,1,1,1,1,1,1,1,1,1,0.6115335004845829,0.1914634528543603,1
2839,1,1,1,1,1,1,1,1,1,0.508762450141017,0.6975487523338718,1
2840,1,1,1,1,1,1,1,1,1,0.4917577612400736,0.929451477901427,1
2841,1,1,1,1,1,1,1,1,1,0.5432559506674218,0.9444906837622732,1
2842,1,1,1,1,1,1,1,1,1,0.610816499183959,0.9629295377685744,1
2843,1,1,1,1,1,1,1,1,1,0.626013664311391,0.9651965741364988,1
2844,1,1,1,1,1,1,1,1,1,0.6145972731205632,0.9643832706069096,1
2845,1,1,1,1,1,1,1,1,1,0.6008966098925029,0.9676360121571266,1
2846,1,1,1,1,1,1,1,1,1,0.5916473354750775,0.95259626555081,1
2847,1,1,1,1,1,1,1,1,1,0.613208339962969,0.9319740485443948,1
2848,1,1,1,1,1,1,1,1,1,0.6460051345147064,0.8360841211626745,1
2849,1,1,1,1,1,1,1,1,1,0.6814105154594919,0.619933261095423,1
2850,1,1,1,1,1,1,1,1,1,0.7276753171468349,0.2330695380397372,1
2851,1,1,1,1,1,1,1,1,1,0.7963284621109884,0.0100278154271998,1
2852,1,1,1,1,1,1,1,1,1,0.8341339969781253,0.0,1
2853,1,1,1,1,1,1,1,1,1,0.8549487784986067,0.0,1
2854,1,1,1,1,1,1,1,1,1,0.8579948639355166,0.0,1
2855,1,1,1,1,1,1,1,1,1,0.8609018677732059,0.0,1
2856,1,1,1,1,1,1,1,1,1,0.8570062478988696,0.0,1
2857,1,1,1,1,1,1,1,1,1,0.8601133189265274,0.0,1
2858,1,1,1,1,1,1,1,1,1,0.8557424937083745,0.0,1
2859,1,1,1,1,1,1,1,1,1,0.8532606488055583,0.0,1
2860,1,1,1,1,1,1,1,1,1,0.8400914637967167,0.0,1
2861,1,1,1,1,1,1,1,1,1,0.8256543694803152,0.0041742893661427,1
2862,1,1,1,1,1,1,1,1,1,0.8066357898457825,0.1960686796793131,1
2863,1,1,1,1,1,1,1,1,1,0.7726566068928854,0.4486126965424329,1
2864,1,1,1,1,1,1,1,1,1,0.8056833517429373,0.6144378806117047,1
2865,1,1,1,1,1,1,1,1,1,0.8145903811784163,0.6898261048885822,1
2866,1,1,1,1,1,1,1,1,1,0.7915421848293253,0.838088039887678,1
2867,1,1,1,1,1,1,1,1,1,0.7750717738944433,0.8654940302626991,1
2868,1,1,1,1,1,1,1,1,1,0.7858354657967128,0.8293101436924252,1
2869,1,1,1,1,1,1,1,1,1,0.7931106040191515,0.7472145993392326,1
2870,1,1,1,1,1,1,1,1,1,0.803077640835549,0.6653945178474165,1
2871,1,1,1,1,1,1,1,1,1,0.8326747649463716,0.675535325455984,1
2872,1,1,1,1,1,1,1,1,1,0.8492232616446694,0.6554113293814784,1
2873,1,1,1,1,1,1,1,1,1,0.8555459163700451,0.3133982975531421,1
2874,1,1,1,1,1,1,1,1,1,0.8597915578036258,0.1164580719536041,1
2875,1,1,1,1,1,1,1,1,1,0.8944506666804186,0.0035489266716969,1
2876,1,1,1,1,1,1,1,1,1,0.896840320952169,0.0,1
2877,1,1,1,1,1,1,1,1,1,0.8954921505664077,0.0,1
2878,1,1,1,1,1,1,1,1,1,0.90983865734438,0.0,1
2879,1,1,1,1,1,1,1,1,1,0.9243417448152668,0.0,1
2880,1,1,1,1,1,1,1,1,1,0.9182624504117068,0.0,1
2881,1,1,1,1,1,1,1,1,1,0.909164797101146,0.0,1
2882,1,1,1,1,1,1,1,1,1,0.8833357235806225,0.0,1
2883,1,1,1,1,1,1,1,1,1,0.8563414986132905,0.0,1
2884,1,1,1,1,1,1,1,1,1,0.8311721886724167,0.0,1
2885,1,1,1,1,1,1,1,1,1,0.8038270739766369,0.0021316108994678,1
2886,1,1,1,1,1,1,1,1,1,0.7879665529627277,0.1637726714225084,1
2887,1,1,1,1,1,1,1,1,1,0.7685291108275991,0.3789075167780458,1
2888,1,1,1,1,1,1,1,1,1,0.7599029402088558,0.3697490865297574,1
2889,1,1,1,1,1,1,1,1,1,0.7408106147676256,0.4821540867496969,1
2890,1,1,1,1,1,1,1,1,1,0.698506987035555,0.5864481907420391,1
2891,1,1,1,1,1,1,1,1,1,0.6557650251763258,0.597388030348024,1
2892,1,1,1,1,1,1,1,1,1,0.6538313167277875,0.4836929946496098,1
2893,1,1,1,1,1,1,1,1,1,0.6734359026885194,0.5256945270553128,1
2894,1,1,1,1,1,1,1,1,1,0.7074831546448569,0.5438139798620408,1
2895,1,1,1,1,1,1,1,1,1,0.6919873767797278,0.4155401116609142,1
2896,1,1,1,1,1,1,1,1,1,0.6929818521683071,0.2652482752033706,1
2897,1,1,1,1,1,1,1,1,1,0.6810850574233931,0.1530365153418422,1
2898,1,1,1,1,1,1,1,1,1,0.7096491945277608,0.0793068344991475,1
2899,1,1,1,1,1,1,1,1,1,0.769218249395764,0.0021032462484819,1
2900,1,1,1,1,1,1,1,1,1,0.7770804150370557,0.0,1
2901,1,1,1,1,1,1,1,1,1,0.8051732153990158,0.0,1
2902,1,1,1,1,1,1,1,1,1,0.8242996878380419,0.0,1
2903,1,1,1,1,1,1,1,1,1,0.8386706870217087,0.0,1
2904,1,1,1,1,1,1,1,1,1,0.8444433590904628,0.0,1
2905,1,1,1,1,1,1,1,1,1,0.8616203586532818,0.0,1
2906,1,1,1,1,1,1,1,1,1,0.8946156945135271,0.0,1
2907,1,1,1,1,1,1,1,1,1,0.912785878248362,0.0,1
2908,1,1,1,1,1,1,1,1,1,0.9291510264986168,0.0,1
2909,1,1,1,1,1,1,1,1,1,0.9069423210228033,0.0002993135968147,1
2910,1,1,1,1,1,1,1,1,1,0.8725040893225919,0.1015808789923879,1
2911,1,1,1,1,1,1,1,1,1,0.8351284068491366,0.3461134418045368,1
2912,1,1,1,1,1,1,1,1,1,0.8355781832035705,0.5619493853963414,1
2913,1,1,1,1,1,1,1,1,1,0.8150651550038461,0.6267122297865626,1
2914,1,1,1,1,1,1,1,1,1,0.7678940236337961,0.7662386211814666,1
2915,1,1,1,1,1,1,1,1,1,0.7130167113307685,0.8472110803390169,1
2916,1,1,1,1,1,1,1,1,1,0.6789156900127152,0.8426294253305949,1
2917,1,1,1,1,1,1,1,1,1,0.6783229254862663,0.8125287308240757,1
2918,1,1,1,1,1,1,1,1,1,0.7097003654527917,0.6102482063423443,1
2919,1,1,1,1,1,1,1,1,1,0.767055104589957,0.5878797811832371,1
2920,1,1,1,1,1,1,1,1,1,0.834804324572418,0.5387050186395212,1
2921,1,1,1,1,1,1,1,1,1,0.83393636078418,0.5394572295178685,1
2922,1,1,1,1,1,1,1,1,1,0.7841582282471699,0.1987468646672419,1
2923,1,1,1,1,1,1,1,1,1,0.7662784957416634,0.0092264388977452,1
2924,1,1,1,1,1,1,1,1,1,0.7538888466060205,0.0,1
2925,1,1,1,1,1,1,1,1,1,0.7599783990759205,0.0,1
2926,1,1,1,1,1,1,1,1,1,0.7311405251333724,0.0,1
2927,1,1,1,1,1,1,1,1,1,0.7423668188870395,0.0,1
2928,1,1,1,1,1,1,1,1,1,0.8083059395239468,0.0,1
2929,1,1,1,1,1,1,1,1,1,0.8329036072857369,0.0,1
2930,1,1,1,1,1,1,1,1,1,0.7970188012621587,0.0,1
2931,1,1,1,1,1,1,1,1,1,0.8020979299816333,0.0,1
2932,1,1,1,1,1,1,1,1,1,0.7640526254597825,0.0,1
2933,1,1,1,1,1,1,1,1,1,0.7079308077190348,0.0002695021140089,1
2934,1,1,1,1,1,1,1,1,1,0.6683452799042287,0.1081952005142024,1
2935,1,1,1,1,1,1,1,1,1,0.5625179377765159,0.363908119309464,1
2936,1,1,1,1,1,1,1,1,1,0.5034735080238129,0.5545059976816848,1
2937,1,1,1,1,1,1,1,1,1,0.502418899742151,0.6908594111002173,1
2938,1,1,1,1,1,1,1,1,1,0.504157325081597,0.7463985387567338,1
2939,1,1,1,1,1,1,1,1,1,0.4900490680868422,0.7296782758982082,1
2940,1,1,1,1,1,1,1,1,1,0.4779705178779238,0.7781915339513527,1
2941,1,1,1,1,1,1,1,1,1,0.4795456422159627,0.8404581519959687,1
2942,1,1,1,1,1,1,1,1,1,0.5026517351390675,0.75686860344648,1
2943,1,1,1,1,1,1,1,1,1,0.4927968001743725,0.6250223848267688,1
2944,1,1,1,1,1,1,1,1,1,0.4794435883202482,0.6468894004673498,1
2945,1,1,1,1,1,1,1,1,1,0.4414395528269057,0.4278190106644495,1
2946,1,1,1,1,1,1,1,1,1,0.4231814494617611,0.1379032730306378,1
2947,1,1,1,1,1,1,1,1,1,0.4293215617273221,0.0026447024278455,1
2948,1,1,1,1,1,1,1,1,1,0.4050168277902711,0.0,1
2949,1,1,1,1,1,1,1,1,1,0.3960797025348623,0.0,1
2950,1,1,1,1,1,1,1,1,1,0.4120841571801887,0.0,1
2951,1,1,1,1,1,1,1,1,1,0.4044134955700335,0.0,1
2952,1,1,1,1,1,1,1,1,1,0.4427314749878019,0.0,1
2953,1,1,1,1,1,1,1,1,1,0.4534093167072633,0.0,1
2954,1,1,1,1,1,1,1,1,1,0.4160343643201354,0.0,1
2955,1,1,1,1,1,1,1,1,1,0.4198842675946602,0.0,1
2956,1,1,1,1,1,1,1,1,1,0.4410660005342156,0.0,1
2957,1,1,1,1,1,1,1,1,1,0.4309187244888044,0.0001680427205571,1
2958,1,1,1,1,1,1,1,1,1,0.4372079922818493,0.010320982117321,1
2959,1,1,1,1,1,1,1,1,1,0.4292118223346064,0.0696464733837937,1
2960,1,1,1,1,1,1,1,1,1,0.3822136471531182,0.3088023907295609,1
2961,1,1,1,1,1,1,1,1,1,0.3395688605969708,0.4678023560778075,1
2962,1,1,1,1,1,1,1,1,1,0.2881032436697989,0.4849916024833864,1
2963,1,1,1,1,1,1,1,1,1,0.2226581602819911,0.4870276724860286,1
2964,1,1,1,1,1,1,1,1,1,0.1545551765861894,0.5122305070531215,1
2965,1,1,1,1,1,1,1,1,1,0.1123306437331697,0.55690196519505,1
2966,1,1,1,1,1,1,1,1,1,0.0920406862994195,0.5449252278083655,1
2967,1,1,1,1,1,1,1,1,1,0.0932049844300396,0.6040807434468889,1
2968,1,1,1,1,1,1,1,1,1,0.0971154048900853,0.505446465776407,1
2969,1,1,1,1,1,1,1,1,1,0.1141750794170957,0.3990302366881192,1
2970,1,1,1,1,1,1,1,1,1,0.1262039769703224,0.17708604250207,1
2971,1,1,1,1,1,1,1,1,1,0.1378375092945358,0.0114381491364183,1
2972,1,1,1,1,1,1,1,1,1,0.1296956711123963,0.0,1
2973,1,1,1,1,1,1,1,1,1,0.1181354919221915,0.0,1
2974,1,1,1,1,1,1,1,1,1,0.0878823779970839,0.0,1
2975,1,1,1,1,1,1,1,1,1,0.0694200206676272,0.0,1
2976,1,1,1,1,1,1,1,1,1,0.0627293505029046,0.0,1
2977,1,1,1,1,1,1,1,1,1,0.0540128486036679,0.0,1
2978,1,1,1,1,1,1,1,1,1,0.0447582200437285,0.0,1
2979,1,1,1,1,1,1,1,1,1,0.0445105002462496,0.0,1
2980,1,1,1,1,1,1,1,1,1,0.0491070030954323,0.0,1
2981,1,1,1,1,1,1,1,1,1,0.0585517082096641,0.0039097608045321,1
2982,1,1,1,1,1,1,1,1,1,0.0635611357137293,0.1747670461086403,1
2983,1,1,1,1,1,1,1,1,1,0.0537300691788323,0.5211432236990204,1
2984,1,1,1,1,1,1,1,1,1,0.0294256267695076,0.7248847983993439,1
2985,1,1,1,1,1,1,1,1,1,0.0270969220467195,0.9072046857764032,1
2986,1,1,1,1,1,1,1,1,1,0.0224383231575495,0.9568681564976546,1
2987,1,1,1,1,1,1,1,1,1,0.0216671580688279,0.9839084266336732,1
2988,1,1,1,1,1,1,1,1,1,0.0305813095590503,0.9811990847969136,1
2989,1,1,1,1,1,1,1,1,1,0.0353040422375607,0.9794786731543234,1
2990,1,1,1,1,1,1,1,1,1,0.0325564626100438,0.9771473720007238,1
2991,1,1,1,1,1,1,1,1,1,0.0277992119411332,0.9670223176450172,1
2992,1,1,1,1,1,1,1,1,1,0.0225221443352402,0.9277692865353632,1
2993,1,1,1,1,1,1,1,1,1,0.023976656502019,0.7662797225104266,1
2994,1,1,1,1,1,1,1,1,1,0.0411369784468616,0.2938297753656431,1
2995,1,1,1,1,1,1,1,1,1,0.1142064524603675,0.0147982528927259,1
2996,1,1,1,1,1,1,1,1,1,0.2396476974597509,0.0,1
2997,1,1,1,1,1,1,1,1,1,0.3517908189771779,0.0,1
2998,1,1,1,1,1,1,1,1,1,0.4146676399170538,0.0,1
2999,1,1,1,1,1,1,1,1,1,0.4550235301399125,0.0,1
3000,1,1,1,1,1,1,1,1,1,0.4673386003036786,0.0,1
3001,1,1,1,1,1,1,1,1,1,0.4592520858123607,0.0,1
3002,1,1,1,1,1,1,1,1,1,0.4299006583465981,0.0,1
3003,1,1,1,1,1,1,1,1,1,0.409249505273149,0.0,1
3004,1,1,1,1,1,1,1,1,1,0.3719933261530013,0.0,1
3005,1,1,1,1,1,1,1,1,1,0.3516338962795629,0.0085780613283571,1
3006,1,1,1,1,1,1,1,1,1,0.3105165805277961,0.2871996172417782,1
3007,1,1,1,1,1,1,1,1,1,0.2095345891702874,0.7861168058367157,1
3008,1,1,1,1,1,1,1,1,1,0.0988621162844103,0.9755793849001692,1
3009,1,1,1,1,1,1,1,1,1,0.0790851939271334,0.9917532464501586,1
3010,1,1,1,1,1,1,1,1,1,0.0510386818710652,0.9943220854956828,1
3011,1,1,1,1,1,1,1,1,1,0.0291370757965524,0.993751512154026,1
3012,1,1,1,1,1,1,1,1,1,0.0244651431859735,0.9925713819921628,1
3013,1,1,1,1,1,1,1,1,1,0.0376358191141591,0.991718334918796,1
3014,1,1,1,1,1,1,1,1,1,0.0450098742469214,0.958446634585274,1
3015,1,1,1,1,1,1,1,1,1,0.0514027577835994,0.9691907180572764,1
3016,1,1,1,1,1,1,1,1,1,0.0523484919733962,0.9457852554979752,1
3017,1,1,1,1,1,1,1,1,1,0.0742030071215108,0.7077686083264663,1
3018,1,1,1,1,1,1,1,1,1,0.1207130834845238,0.3019732131140883,1
3019,1,1,1,1,1,1,1,1,1,0.2713007980988027,0.0149976998850146,1
3020,1,1,1,1,1,1,1,1,1,0.4264332084442154,0.0,1
3021,1,1,1,1,1,1,1,1,1,0.5283317829082603,0.0,1
3022,1,1,1,1,1,1,1,1,1,0.6081717041471285,0.0,1
3023,1,1,1,1,1,1,1,1,1,0.6396065763937204,0.0,1
3024,1,1,1,1,1,1,1,1,1,0.6596342359531586,0.0,1
3025,1,1,1,1,1,1,1,1,1,0.6603478630013109,0.0,1
3026,1,1,1,1,1,1,1,1,1,0.6492888130660113,0.0,1
3027,1,1,1,1,1,1,1,1,1,0.6420514624681396,0.0,1
3028,1,1,1,1,1,1,1,1,1,0.6288122499453602,0.0,1
3029,1,1,1,1,1,1,1,1,1,0.6084153751527319,0.0090271518181102,1
3030,1,1,1,1,1,1,1,1,1,0.569872187593795,0.2591579526228642,1
3031,1,1,1,1,1,1,1,1,1,0.4530083991294813,0.7372548771910047,1
3032,1,1,1,1,1,1,1,1,1,0.3165148740685207,0.9265736485590352,1
3033,1,1,1,1,1,1,1,1,1,0.2936172359592403,0.9698770762262592,1
3034,1,1,1,1,1,1,1,1,1,0.2665808063007605,0.975459161376418,1
3035,1,1,1,1,1,1,1,1,1,0.2785728679614995,0.9695594147329616,1
3036,1,1,1,1,1,1,1,1,1,0.3003410948276073,0.9692573791001388,1
3037,1,1,1,1,1,1,1,1,1,0.321161711635792,0.9790902922424256,1
3038,1,1,1,1,1,1,1,1,1,0.3351776394673072,0.9834266142252104,1
3039,1,1,1,1,1,1,1,1,1,0.356018004824804,0.9793026704581465,1
3040,1,1,1,1,1,1,1,1,1,0.3762277148499895,0.8850826337793614,1
3041,1,1,1,1,1,1,1,1,1,0.4301420625073965,0.7435042521745102,1
3042,1,1,1,1,1,1,1,1,1,0.5067860861151519,0.2994347860880413,1
3043,1,1,1,1,1,1,1,1,1,0.6602142346056473,0.0170453879452504,1
3044,1,1,1,1,1,1,1,1,1,0.7611910055951134,0.0,1
3045,1,1,1,1,1,1,1,1,1,0.8007614156258601,0.0,1
3046,1,1,1,1,1,1,1,1,1,0.8278554098263559,0.0,1
3047,1,1,1,1,1,1,1,1,1,0.8359005614459365,0.0,1
3048,1,1,1,1,1,1,1,1,1,0.8429350435093366,0.0,1
3049,1,1,1,1,1,1,1,1,1,0.8354378261639148,0.0,1
3050,1,1,1,1,1,1,1,1,1,0.83103806546916,0.0,1
3051,1,1,1,1,1,1,1,1,1,0.8219920433941348,0.0,1
3052,1,1,1,1,1,1,1,1,1,0.8042143383559349,0.0,1
3053,1,1,1,1,1,1,1,1,1,0.7771866949522762,0.0093252411036752,1
3054,1,1,1,1,1,1,1,1,1,0.7417068245206295,0.2695861087384289,1
3055,1,1,1,1,1,1,1,1,1,0.6918560503918382,0.7554816567388074,1
3056,1,1,1,1,1,1,1,1,1,0.6274394024152248,0.9653761297999264,1
3057,1,1,1,1,1,1,1,1,1,0.599861865117066,0.9149627940767068,1
3058,1,1,1,1,1,1,1,1,1,0.5739588459329555,0.7414286739519153,1
3059,1,1,1,1,1,1,1,1,1,0.5570002905465364,0.835407474454582,1
3060,1,1,1,1,1,1,1,1,1,0.5472656366476084,0.9634507230665856,1
3061,1,1,1,1,1,1,1,1,1,0.5405405966018981,0.9579944363614592,1
3062,1,1,1,1,1,1,1,1,1,0.5399847606020798,0.9080716315511588,1
3063,1,1,1,1,1,1,1,1,1,0.5566624552931411,0.7687759882260407,1
3064,1,1,1,1,1,1,1,1,1,0.5972069867711396,0.6242305109371169,1
3065,1,1,1,1,1,1,1,1,1,0.6326458579367902,0.604893440934407,1
3066,1,1,1,1,1,1,1,1,1,0.690569070704779,0.2672764927777341,1
3067,1,1,1,1,1,1,1,1,1,0.7211431758397882,0.0098515085256864,1
3068,1,1,1,1,1,1,1,1,1,0.7606396803732599,0.0,1
3069,1,1,1,1,1,1,1,1,1,0.782631495613064,0.0,1
3070,1,1,1,1,1,1,1,1,1,0.7879295216412405,0.0,1
3071,1,1,1,1,1,1,1,1,1,0.7945127816765635,0.0,1
3072,1,1,1,1,1,1,1,1,1,0.7680956036735517,0.0,1
3073,1,1,1,1,1,1,1,1,1,0.7495384198076265,0.0,1
3074,1,1,1,1,1,1,1,1,1,0.7062118178841673,0.0,1
3075,1,1,1,1,1,1,1,1,1,0.6762505613581234,0.0,1
3076,1,1,1,1,1,1,1,1,1,0.6388219904066266,0.0,1
3077,1,1,1,1,1,1,1,1,1,0.5939494154422248,0.0065766647165363,1
3078,1,1,1,1,1,1,1,1,1,0.5373839406805834,0.266891325546832,1
3079,1,1,1,1,1,1,1,1,1,0.4380768963158898,0.7259306752947534,1
3080,1,1,1,1,1,1,1,1,1,0.413230875231771,0.9361956593808092,1
3081,1,1,1,1,1,1,1,1,1,0.3838280033469837,0.9873569649041908,1
3082,1,1,1,1,1,1,1,1,1,0.3467589859907252,0.9887948843783834,1
3083,1,1,1,1,1,1,1,1,1,0.3384255218603567,0.9941118417105858,1
3084,1,1,1,1,1,1,1,1,1,0.3551746883935755,0.993593761970083,1
3085,1,1,1,1,1,1,1,1,1,0.3859788953423615,0.993083239222752,1
3086,1,1,1,1,1,1,1,1,1,0.429006648422633,0.9905783351510572,1
3087,1,1,1,1,1,1,1,1,1,0.481299536813269,0.9862501391380922,1
3088,1,1,1,1,1,1,1,1,1,0.5472755465521543,0.9470663777985026,1
3089,1,1,1,1,1,1,1,1,1,0.6116392649534887,0.7688252498375433,1
3090,1,1,1,1,1,1,1,1,1,0.6771746176680951,0.313676965133236,1
3091,1,1,1,1,1,1,1,1,1,0.8009008295774876,0.0188037941429828,1
3092,1,1,1,1,1,1,1,1,1,0.8625076158243102,0.0,1
3093,1,1,1,1,1,1,1,1,1,0.8747863570986706,0.0,1
3094,1,1,1,1,1,1,1,1,1,0.8719032152292305,0.0,1
3095,1,1,1,1,1,1,1,1,1,0.8602076461154325,0.0,1
3096,1,1,1,1,1,1,1,1,1,0.8323783491399293,0.0,1
3097,1,1,1,1,1,1,1,1,1,0.801298196156849,0.0,1
3098,1,1,1,1,1,1,1,1,1,0.7724137575475555,0.0,1
3099,1,1,1,1,1,1,1,1,1,0.7327600924037136,0.0,1
3100,1,1,1,1,1,1,1,1,1,0.7064463814615924,0.0,1
3101,1,1,1,1,1,1,1,1,1,0.6859790658594231,0.0111444906092601,1
3102,1,1,1,1,1,1,1,1,1,0.6254523505568972,0.2946225507324724,1
3103,1,1,1,1,1,1,1,1,1,0.545700381420954,0.7259826288546151,1
3104,1,1,1,1,1,1,1,1,1,0.5564550231924016,0.9350988304601526,1
3105,1,1,1,1,1,1,1,1,1,0.542883401962309,0.9866720674585594,1
3106,1,1,1,1,1,1,1,1,1,0.5485765512813573,0.9910937711474558,1
3107,1,1,1,1,1,1,1,1,1,0.5730509095593788,0.9961322242690972,1
3108,1,1,1,1,1,1,1,1,1,0.6314419544497132,0.9956233514772252,1
3109,1,1,1,1,1,1,1,1,1,0.6790327221345676,0.9791129079758965,1
3110,1,1,1,1,1,1,1,1,1,0.7225194713343305,0.9872556316227996,1
3111,1,1,1,1,1,1,1,1,1,0.7557611256145957,0.9782929585967706,1
3112,1,1,1,1,1,1,1,1,1,0.7923170939076024,0.8805246844454997,1
3113,1,1,1,1,1,1,1,1,1,0.8165847357654292,0.6973373910806876,1
3114,1,1,1,1,1,1,1,1,1,0.8271085979012481,0.2847968275780561,1
3115,1,1,1,1,1,1,1,1,1,0.8740797063028611,0.0178454018883022,1
3116,1,1,1,1,1,1,1,1,1,0.8904398409444383,0.0,1
3117,1,1,1,1,1,1,1,1,1,0.8947229539628501,0.0,1
3118,1,1,1,1,1,1,1,1,1,0.8937109262062837,0.0,1
3119,1,1,1,1,1,1,1,1,1,0.8806989357324158,0.0,1
3120,1,1,1,1,1,1,1,1,1,0.880422209610748,0.0,1
3121,1,1,1,1,1,1,1,1,1,0.8912753538557614,0.0,1
3122,1,1,1,1,1,1,1,1,1,0.8743794410651912,0.0,1
3123,1,1,1,1,1,1,1,1,1,0.8639074079776106,0.0,1
3124,1,1,1,1,1,1,1,1,1,0.8531951556595064,0.0,1
3125,1,1,1,1,1,1,1,1,1,0.8439083369811462,0.0114115685549863,1
3126,1,1,1,1,1,1,1,1,1,0.8142473685508793,0.2283269649380118,1
3127,1,1,1,1,1,1,1,1,1,0.7683275197679125,0.5830438937347294,1
3128,1,1,1,1,1,1,1,1,1,0.7515402073870094,0.778213170043775,1
3129,1,1,1,1,1,1,1,1,1,0.7069958444785246,0.9338982885811332,1
3130,1,1,1,1,1,1,1,1,1,0.6692312979208943,0.9494530747310604,1
3131,1,1,1,1,1,1,1,1,1,0.6402936766098232,0.9657046997944309,1
3132,1,1,1,1,1,1,1,1,1,0.6317608964011843,0.9796959083488072,1
3133,1,1,1,1,1,1,1,1,1,0.6471008787747357,0.9777080625739396,1
3134,1,1,1,1,1,1,1,1,1,0.6810966084166146,0.9815727317870896,1
3135,1,1,1,1,1,1,1,1,1,0.7243545809847024,0.9790364587166308,1
3136,1,1,1,1,1,1,1,1,1,0.774013435320904,0.9404430943183398,1
3137,1,1,1,1,1,1,1,1,1,0.7939731875386745,0.7078894740614832,1
3138,1,1,1,1,1,1,1,1,1,0.8431675286795016,0.3058431783936275,1
3139,1,1,1,1,1,1,1,1,1,0.8726252254790164,0.020291902888512,1
3140,1,1,1,1,1,1,1,1,1,0.8782554132535852,0.0,1
3141,1,1,1,1,1,1,1,1,1,0.8689860738689879,0.0,1
3142,1,1,1,1,1,1,1,1,1,0.8678747362945138,0.0,1
