Time_Index,Combined_Cycle_Natural_Gas_A,Combined_Cycle_Natural_Gas_B,Combined_Cycle_Natural_Gas_C,Combined_Cycle_Natural_Gas_D,Combined_Cycle_Natural_Gas_E,Combined_Cycle_Natural_Gas_F,Combined_Cycle_Natural_Gas_G,Combined_Cycle_Natural_Gas_J,Combined_Cycle_Natural_Gas_K,Combustion_Turbine_Fuel_Oil_2_K,Combustion_Turbine_Natural_Gas_A,Combustion_Turbine_Natural_Gas_J,Combustion_Turbine_Natural_Gas_K,Jet_Engine_Fuel_Oil_2_K,Jet_Engine_Kerosene_J,Jet_Engine_Kerosene_K,Jet_Engine_Natural_Gas_G,Jet_Engine_Natural_Gas_K,Steam_Turbine_Coal_A,Steam_Turbine_Coal_C,Steam_Turbine_Fuel_Oil_2_J,Steam_Turbine_Fuel_Oil_6_C,Steam_Turbine_Fuel_Oil_6_G,Steam_Turbine_Fuel_Oil_6_J,Steam_Turbine_Fuel_Oil_6_K,Steam_Turbine_Natural_Gas_C,Steam_Turbine_Natural_Gas_G,Steam_Turbine_Natural_Gas_J,Steam_Turbine_Natural_Gas_K
3772,0.0,0.0,0.0,0.0,0.0,0.1759916854321843,0.0,0.44646142524224214,0.29729157850190435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10747051114023591,0.0,0.0,0.04597701149425287,0.0,0.0,0.3297632468996618,0.06630292147247738,0.14397089397089397
3773,0.0,0.0,0.009675240511874988,0.0,0.0,0.191927940412264,0.0,0.45014105237335955,0.298349555649598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10747051114023591,0.0,0.0,0.04597701149425287,0.0,0.0,0.3286358511837655,0.06630292147247738,0.14553014553014554
3774,0.02038735983690112,0.0,0.07156026944632067,0.0,0.0,0.206651654252555,0.0,0.4743652643198823,0.3025814642403724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10747051114023591,0.0,0.0,0.04597701149425287,0.0,0.0,0.3286358511837655,0.06630292147247738,0.2260914760914761
3775,0.061162079510703356,0.0,0.12577812665437485,0.0,0.0,0.23956348518967607,0.0,0.5182141542990311,0.3396106644096487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10747051114023591,0.0,0.0,0.046524356869184456,0.0,0.0,0.32919954904171367,0.06699357690448235,0.27754677754677753
3776,0.07135575942915391,0.0,0.13636612570510598,0.0,0.0,0.27767192101160576,0.0,0.5326260272292408,0.35336436732966564,0.0,0.5496828752642706,0.0,0.002807017543859649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10747051114023591,0.0,0.0,0.046524356869184456,0.0,0.0,0.32919954904171367,0.06699357690448235,0.2796257796257796
3777,0.07135575942915391,0.0,0.14220778035378523,0.0,0.0,0.3020959639702061,0.0,0.6522139089905556,0.35442234447735926,0.0,0.8033826638477801,0.0,0.042105263157894736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10878112712975098,0.0,0.0,0.04707170224411604,0.0,0.0,0.08173618940248027,0.06630292147247738,0.2791060291060291
3778,0.07248839053120398,0.0,0.09310137096332537,0.0,0.0,0.2816559847566257,0.0,0.7196737397277077,0.3967414303851037,0.0,0.7610993657505286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15858453473132372,0.0,0.0,0.09359605911330049,0.0,0.0,0.0,0.10774224739277574,0.27494802494802495
3779,0.07135575942915391,0.0,0.08579930265247632,0.0,0.0,0.23402043997921357,0.0,0.7178339261621489,0.40732120186203974,0.0,0.718816067653277,0.0,0.0,0.0,0.0,0.0,0.0,0.8099173553719008,0.0,0.0,0.11402359108781127,0.0,0.0,0.15599343185550082,0.0,0.0,0.0,0.06699357690448235,0.2843035343035343
3780,0.07022312832710385,0.0,0.09383157779441027,0.0,0.0,0.25705872163519833,0.0,0.6653992395437263,0.43800253914515447,0.0,0.718816067653277,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.10747051114023591,0.0,0.0,0.18828680897646416,0.0,0.0,0.0,0.06699357690448235,0.2926195426195426
3781,0.07022312832710385,0.0,0.09364902608663905,0.0,0.0,0.2568855014723714,0.0,0.7187538329449283,0.4422344477359289,0.0,0.718816067653277,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.13368283093053734,0.0,0.0,0.19376026272577998,0.0,0.0,0.0,0.07735340838455694,0.3004158004158004
3782,0.07022312832710385,0.0,0.08616440606801877,0.0,0.0,0.25913736358912176,0.0,0.750030663559426,0.4570461278036394,0.0,0.718816067653277,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.19790301441677588,0.0,0.0,0.1932129173508484,0.0,0.0,0.0,0.13467780924096967,0.30457380457380456
3783,0.07248839053120398,0.0,0.09109330217784188,0.0,0.0,0.26745193140481555,0.0,0.7463510364283087,0.4644519678374947,0.0,0.7399577167019028,0.07872340425531915,0.1080701754385965,0.0,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.23591087811271297,0.0,0.0,0.19430760810071154,0.0,0.0,0.0,0.1699012362732233,0.30509355509355507
3784,0.07248839053120398,0.0,0.0925537158400117,0.0,0.0,0.26779837173046944,0.0,0.7555501042561021,0.4665679221328819,0.0,0.7610993657505286,0.08936170212765958,0.19508771929824562,0.0,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.399737876802097,0.0,0.0,0.1959496442255063,0.0,0.0,0.0,0.2251536708336211,0.3082120582120582
3785,0.07022312832710385,0.0,0.08598185436024755,0.0,0.0,0.2565390611467175,0.0,0.7644425364896358,0.4655099449851883,0.0,0.718816067653277,0.07872340425531915,0.29754385964912283,0.0,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.3840104849279161,0.0,0.0,0.16420361247947454,0.0,0.0,0.0,0.22929760342565092,0.3097713097713098
3786,0.04077471967380224,0.0,0.12267474762226402,0.0,0.0,0.22795773428027022,0.0,0.7138476634367718,0.46233601354210746,0.0,0.6765327695560254,0.0,0.16421052631578947,0.0,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.1651376146788991,0.0,0.0,0.11658456486042693,0.0,0.0,0.0,0.11464880171282546,0.3102910602910603
3787,0.0,0.0,0.1434856423081838,0.0,0.0,0.28477394768751085,0.0,0.6874770023304305,0.44646635632670334,0.0,0.4439746300211417,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.12057667103538663,0.0,0.0,0.059113300492610835,0.0,0.0,0.0,0.07182816492851715,0.2946985446985447
3788,0.0,0.0,0.12924660910202815,0.0,0.0,0.2373116230729257,0.0,0.7212069176990066,0.41790097333897586,0.0,0.0,0.0,0.004210526315789474,0.0,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.11533420707732635,0.0,0.0,0.024630541871921183,0.0,0.0,0.0,0.06768423233648732,0.29313929313929316
3789,0.0,0.0,0.12924660910202815,0.0,0.0,0.24372076909752294,0.0,0.6715319514289219,0.4041472704189589,0.0,0.0,0.0,0.021052631578947368,0.0,0.0,0.0,0.0,0.8925619834710744,0.0,0.0,0.11140235910878113,0.0,0.0,0.0,0.0,0.0,0.0,0.06699357690448235,0.25727650727650725
3790,0.0,0.0,0.12851640227094324,0.0,0.0,0.20197470985622726,0.0,0.5816877223108059,0.36182818451121457,0.0,0.0,0.0,0.021052631578947368,0.0,0.0,0.0,0.0,0.01652892561983471,0.0,0.0,0.10747051114023591,0.0,0.0,0.0,0.0,0.0,0.0,0.06699357690448235,0.19334719334719336
3791,0.0,0.0,0.04618558206612023,0.0,0.0,0.1870777758531093,0.0,0.5136146203851344,0.3332628015234871,0.0,0.0,0.0,0.021052631578947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11533420707732635,0.0,0.0,0.0,0.0,0.0,0.0,0.06699357690448235,0.1398128898128898
3792,0.0,0.0,0.0,0.0,0.0,0.14152087302962066,0.0,0.5292530356923832,0.3554803216250529,0.0,0.0,0.0,0.021052631578947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11795543905635648,0.0,0.0,0.0,0.0,0.0,0.0,0.06699357690448235,0.104989604989605
3793,0.0,0.0,0.0,0.0,0.0,0.11571106876840465,0.0,0.43603581503740957,0.3205670757511638,0.0,0.0,0.0,0.021052631578947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10747051114023591,0.0,0.0,0.0,0.0,0.0,0.0,0.06699357690448235,0.10187110187110188
3794,0.0,0.0,0.0,0.0,0.0,0.10064091460245973,0.0,0.4019992640745738,0.3015234870926788,0.0,0.0,0.0,0.021052631578947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10747051114023591,0.0,0.0,0.0,0.0,0.0,0.0,0.06630292147247738,0.10187110187110188
3795,0.0,0.0,0.0,0.0,0.0,0.10046769443963277,0.0,0.40629216239421073,0.3015234870926788,0.0,0.0,0.0,0.021052631578947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10747051114023591,0.0,0.0,0.0,0.0,0.0,0.0,0.06630292147247738,0.10135135135135136
3796,0.0,0.0,0.0,0.0,0.0,0.11086090420924996,0.0,0.4170244081933031,0.3025814642403724,0.0,0.0,0.0,0.021052631578947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10747051114023591,0.0,0.0,0.0,0.0,0.0,0.0,0.06630292147247738,0.10187110187110188
3797,0.0,0.0,0.0,0.0,0.0,0.1077429412783648,0.0,0.4191708573531216,0.30998730427422766,0.0,0.0,0.0,0.02245614035087719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10615989515072084,0.0,0.0,0.0,0.0,0.0,0.0,0.06630292147247738,0.10187110187110188
3798,0.0,0.0,0.0,0.0,0.0,0.11830937121080894,0.0,0.459340120201153,0.34066864155734233,0.0,0.0,0.0,0.02245614035087719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10615989515072084,0.0,0.0,0.0,0.0,0.0,0.0,0.06630292147247738,0.10343035343035344
3799,0.0,0.0,0.0,0.0,0.0,0.14602459726312142,0.0,0.47467189991414205,0.3131612357173085,0.0,0.0,0.0,0.023859649122807018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10747051114023591,0.0,0.0,0.0,0.0,0.0,0.0,0.06630292147247738,0.1314968814968815
3800,0.0,0.0,0.009675240511874988,0.0,0.0,0.15884288931231597,0.0,0.5580767815528027,0.3523063901819721,0.0,0.0,0.0,0.023859649122807018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1127129750982962,0.0,0.0,0.0,0.0,0.0,0.0,0.06630292147247738,0.12837837837837837
3801,0.0,0.0,0.04636813377389146,0.0,0.0,0.1645591546856054,0.0,0.6190972648104992,0.3523063901819721,0.0,0.0,0.0,0.02526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10747051114023591,0.0,0.0,0.0,0.0,0.0,0.0,0.06630292147247738,0.1288981288981289
3802,0.0,0.0,0.06517095967432776,0.0,0.0,0.1567642473583925,0.0,0.6197105359990188,0.35336436732966564,0.0,0.0,0.0,0.02526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10747051114023591,0.0,0.0,0.0,0.0,0.0,0.0,0.06630292147247738,0.13045738045738045
3803,0.0,0.0,0.10186385293634423,0.0,0.0,0.14429239563485188,0.0,0.532319391634981,0.3565382987727465,0.0,0.0,0.0,0.02526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11009174311926606,0.0,0.0,0.0,0.0,0.0,0.0,0.06630292147247738,0.15384615384615385
3804,0.0,0.0,0.13344529838076635,0.0,0.0,0.1435995149835441,0.0,0.5727952900772723,0.3554803216250529,0.0,0.0,0.0,0.02526315789473684,0.0,0.0,0.0,0.0,0.7768595041322314,0.0,0.0,0.10747051114023591,0.0,0.0,0.0,0.0,0.0,0.0,0.06630292147247738,0.18607068607068608
3805,0.0,0.0,0.13837419449058946,0.0,0.0,0.15260696345054564,0.0,0.602538942720471,0.36077020736352094,0.0,0.0,0.0,0.02526315789473684,0.0,0.0,0.0,0.0,0.9256198347107438,0.0,0.0,0.10747051114023591,0.0,0.0,0.0,0.0,0.0,0.0,0.06630292147247738,0.2130977130977131
3806,0.0,0.0,0.1412950218149291,0.0,0.0,0.1524337432877187,0.0,0.6249233411014351,0.40520524756665255,0.0,0.0,0.0,0.02666666666666667,0.0,0.0,0.0,0.0,0.9256198347107438,0.0,0.0,0.11140235910878113,0.0,0.0,0.0,0.0,0.0,0.0,0.06768423233648732,0.24376299376299376
3807,0.0,0.0,0.13910440132167437,0.0,0.0,0.15815000866100815,0.0,0.6592665276585307,0.409437156157427,0.0,0.0,0.0,0.02666666666666667,0.0,0.035842293906810034,0.0,0.0,0.9256198347107438,0.0,0.0,0.11664482306684142,0.0,0.0,0.0,0.0,0.0,0.0,0.06768423233648732,0.2603950103950104
3808,0.0,0.0,0.13618357399733474,0.0,0.0,0.15329984410185346,0.0,0.6098981969827058,0.40732120186203974,0.0,0.0,0.0,0.04350877192982456,0.0,0.0,0.0,0.0,0.9256198347107438,0.0,0.0,0.10878112712975098,0.0,0.0,0.0,0.0,0.0,0.0,0.06699357690448235,0.2910602910602911
3809,0.0,0.0,0.14512860767812483,0.0,0.0,0.1616144119175472,0.0,0.6466944682938796,0.40837917900973336,0.0,0.0,0.0,0.08982456140350877,0.0,0.0,0.0,0.0,0.9256198347107438,0.0,0.0,0.11664482306684142,0.0,0.0,0.0,0.0,0.0,0.0,0.06699357690448235,0.2920997920997921
3810,0.0,0.0,0.14823198671023569,0.0,0.0,0.16334661354581673,0.0,0.6328958665521894,0.40732120186203974,0.0,0.0,0.0,0.02666666666666667,0.0,0.0,0.0,0.0,0.9256198347107438,0.0,0.0,0.11664482306684142,0.0,0.0,0.0,0.0,0.0,0.0,0.06768423233648732,0.2920997920997921
3811,0.0,0.0,0.14092991839938662,0.0,0.0,0.16022865061493158,0.0,0.6267631546669937,0.40837917900973336,0.0,0.0,0.0,0.02666666666666667,0.0,0.0,0.0,0.0,0.8925619834710744,0.0,0.0,0.10747051114023591,0.0,0.0,0.0,0.0,0.0,0.0,0.06630292147247738,0.27598752598752596
3812,0.0,0.0,0.13472316033516493,0.0,0.0,0.1597089901264507,0.0,0.5372255611431376,0.36394413880660176,0.0,0.0,0.0,0.02666666666666667,0.0,0.0,0.0,0.0,0.01652892561983471,0.0,0.0,0.10747051114023591,0.0,0.0,0.0,0.0,0.0,0.0,0.06630292147247738,0.25363825363825365
3813,0.0,0.0,0.11665054126581355,0.0,0.0,0.15433916507881518,0.0,0.5298663068809027,0.3586542530681337,0.0,0.0,0.0,0.02666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10747051114023591,0.0,0.0,0.0,0.0,0.0,0.0,0.06630292147247738,0.2104989604989605
3814,0.0,0.0,0.04837620255937495,0.0,0.0,0.14290663433223627,0.0,0.4706856371887649,0.36077020736352094,0.0,0.0,0.0,0.02666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10747051114023591,0.0,0.0,0.0,0.0,0.0,0.0,0.06699357690448235,0.1548856548856549
3815,0.0,0.0,0.00529399952536556,0.0,0.0,0.1491425601940066,0.0,0.4121182386851466,0.3173931443080829,0.0,0.0,0.0,0.02666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11009174311926606,0.0,0.0,0.0,0.0,0.0,0.0,0.06630292147247738,0.12110187110187111
3816,0.0,0.0,0.0,0.0,0.0,0.13597782781915815,0.0,0.3618300012265424,0.3523063901819721,0.0,0.0,0.0,0.02666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10747051114023591,0.0,0.0,0.0,0.0,0.0,0.0,0.06630292147247738,0.091995841995842
3817,0.0,0.0,0.0,0.0,0.0,0.10133379525376754,0.0,0.3250337299153686,0.3396106644096487,0.0,0.0,0.0,0.02666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10747051114023591,0.0,0.0,0.0,0.0,0.0,0.0,0.06630292147247738,0.09095634095634096
3818,0.0,0.0,0.0,0.0,0.0,0.11934869218777065,0.0,0.3182877468416534,0.3586542530681337,0.0,0.0,0.0,0.02666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10747051114023591,0.0,0.0,0.0,0.0,0.0,0.0,0.06630292147247738,0.09147609147609148
3819,0.0,0.0,0.0,0.0,0.0,0.11553784860557768,0.0,0.3097019502023795,0.3110452814219213,0.0,0.0,0.0,0.02666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10615989515072084,0.0,0.0,0.0,0.0,0.0,0.0,0.06630292147247738,0.09095634095634096
3820,0.0,0.0,0.0,0.0,0.0,0.10826260176684566,0.0,0.3081687722310806,0.35336436732966564,0.0,0.0,0.0,0.02666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10615989515072084,0.0,0.0,0.0,0.0,0.0,0.0,0.06630292147247738,0.08316008316008316
3821,0.0,0.0,0.0,0.0,0.0,0.10601073965009528,0.0,0.30571568747700234,0.3586542530681337,0.0,0.0,0.0,0.02666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10615989515072084,0.0,0.0,0.0,0.0,0.0,0.0,0.06630292147247738,0.08367983367983368
3822,0.0,0.0,0.0,0.0,0.0,0.11675038974536636,0.0,0.3152213908990556,0.3459585272958104,0.0,0.0,0.0,0.02666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10615989515072084,0.0,0.0,0.0,0.0,0.0,0.0,0.06630292147247738,0.08108108108108109
3823,0.0,0.0,0.0,0.0,0.0,0.13251342456261908,0.0,0.37593523856249234,0.347016504443504,0.0,0.0,0.0,0.02666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10747051114023591,0.0,0.0,0.0,0.0,0.0,0.0,0.06630292147247738,0.0816008316008316
3824,0.0,0.0,0.0,0.0,0.0,0.12523817772388707,0.0,0.42928983196369436,0.34807448159119764,0.0,0.0,0.0,0.02666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10747051114023591,0.0,0.0,0.0,0.0,0.0,0.0,0.06630292147247738,0.08108108108108109
3825,0.0,0.0,0.0012778619543985835,0.0,0.0,0.12108089381604019,0.0,0.4458481540537226,0.35124841303427845,0.0,0.0,0.0,0.02666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10747051114023591,0.0,0.0,0.0,0.0,0.0,0.0,0.06630292147247738,0.08627858627858628
3826,0.0,0.0,0.010222895635188668,0.0,0.0,0.13493850684219644,0.0,0.47467189991414205,0.32903089293271265,0.0,0.0,0.0,0.028070175438596492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10747051114023591,0.0,0.0,0.0,0.0,0.0,0.0,0.06630292147247738,0.14241164241164242
3827,0.0,0.0,0.03231165227550704,0.0,0.0,0.13303308505109995,0.0,0.4823377897706366,0.36077020736352094,0.0,0.0,0.0,0.029473684210526315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10747051114023591,0.0,0.0,0.0,0.0,0.0,0.0,0.06630292147247738,0.1600831600831601
3828,0.0,0.0,0.07009985578415087,0.0,0.0,0.14706391824008314,0.0,0.5139212559793941,0.3597122302158273,0.0,0.0,0.0,0.028070175438596492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10747051114023591,0.0,0.0,0.0,0.0,0.0,0.0,0.06630292147247738,0.1600831600831601
3829,0.0,0.0,0.09803026707314848,0.0,0.0,0.14706391824008314,0.0,0.5130013491966148,0.36394413880660176,0.0,0.0,0.0,0.028070175438596492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10747051114023591,0.0,0.0,0.0,0.0,0.0,0.0,0.06630292147247738,0.16112266112266113
3830,0.0,0.0,0.11445992077255883,0.0,0.0,0.16351983370864367,0.0,0.535079111983319,0.40732120186203974,0.0,0.0,0.0,0.029473684210526315,0.0,0.0,0.0,0.0,0.6115702479338843,0.0,0.0,0.10747051114023591,0.0,0.0,0.0,0.0,0.0,0.0,0.06630292147247738,0.17151767151767153
3831,0.0,0.0,0.11044378320159186,0.0,0.0,0.17495236445522258,0.0,0.5639028578437385,0.4104951333051206,0.0,0.0,0.0,0.029473684210526315,0.0,0.0,0.0,0.0,0.9256198347107438,0.0,0.0,0.10747051114023591,0.0,0.0,0.0,0.0,0.0,0.0,0.06630292147247738,0.20374220374220375
3832,0.0,0.0,0.12723854031654466,0.0,0.0,0.20128182920491947,0.0,0.6261498834784742,0.4126110876005078,0.0,0.0,0.0,0.029473684210526315,0.0,0.0,0.0,0.0,0.9256198347107438,0.0,0.0,0.10878112712975098,0.0,0.0,0.0,0.0,0.0,0.0,0.06630292147247738,0.23648648648648649
3833,0.0,0.0,0.12632578177768855,0.0,0.0,0.2106357179975749,0.0,0.6479210106709187,0.41472704189589504,0.0,0.0,0.0,0.029473684210526315,0.0,0.0,0.0,0.0,0.9256198347107438,0.0,0.0,0.14678899082568808,0.0,0.0,0.0,0.0,0.0,0.0,0.08495061813661164,0.2687110187110187
3834,0.0,0.0,0.1281512988554008,0.0,0.0,0.20786419539234366,0.0,0.6684655954863241,0.41790097333897586,0.0,0.0,0.0,0.029473684210526315,0.0,0.0,0.0,0.0,0.9256198347107438,0.0,0.0,0.15727391874180865,0.0,0.0,0.0,0.0,0.0,0.0,0.07390013122453208,0.2796257796257796
3835,0.0,0.0,0.1288815056864857,0.0,0.0,0.21496622206824875,0.0,0.6816509260394947,0.41790097333897586,0.0,0.0,0.0,0.029473684210526315,0.0,0.0,0.0,0.0,0.9256198347107438,0.0,0.0,0.22018348623853212,0.0,0.0,0.0,0.0,0.0,0.0,0.11257683541681054,0.2598752598752599
3836,0.0,0.0,0.11646798955804233,0.0,0.0,0.21150181881170968,0.0,0.6684655954863241,0.4200169276343631,0.0,0.0,0.0,0.029473684210526315,0.0,0.0,0.0,0.0,0.9256198347107438,0.0,0.0,0.19528178243774574,0.0,0.0,0.0,0.0,0.0,0.0,0.075972097520547,0.24324324324324326
3837,0.0,0.0,0.07466364847843152,0.0,0.0,0.21167503897453663,0.0,0.6056052986630689,0.37558188743123144,0.0,0.0,0.0,0.029473684210526315,0.0,0.0,0.0,0.0,0.9256198347107438,0.0,0.0,0.1127129750982962,0.0,0.0,0.0,0.0,0.0,0.0,0.06699357690448235,0.16476091476091476
3838,0.0,0.0,0.010953102466273573,0.0,0.0,0.2063052139269011,0.0,0.5258800441555256,0.34807448159119764,0.0,0.0,0.0,0.029473684210526315,0.0,0.0,0.0,0.0,0.5619834710743802,0.0,0.0,0.11533420707732635,0.0,0.0,0.0,0.0,0.0,0.0,0.06768423233648732,0.12110187110187111
3839,0.0,0.0,0.0,0.0,0.0,0.17668456608349212,0.0,0.38390776401324667,0.3121032585696149,0.0,0.0,0.0,0.029473684210526315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10747051114023591,0.0,0.0,0.0,0.0,0.0,0.0,0.06630292147247738,0.09147609147609148
3840,0.0,0.0,0.0,0.0,0.0,0.16992897973324095,0.0,0.37624187415675214,0.3057553956834532,0.0,0.0,0.0,0.029473684210526315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10747051114023591,0.0,0.0,0.0,0.0,0.0,0.0,0.06630292147247738,0.08264033264033264
3841,0.0,0.0,0.0,0.0,0.0,0.13441884635371557,0.0,0.3532442045872685,0.303639441388066,0.0,0.0,0.0,0.029473684210526315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10615989515072084,0.0,0.0,0.0,0.0,0.0,0.0,0.06630292147247738,0.0816008316008316
3842,0.0,0.0,0.0,0.0,0.0,0.14030833188983197,0.0,0.355390653747087,0.3046974185357596,0.0,0.0,0.0,0.029473684210526315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10615989515072084,0.0,0.0,0.0,0.0,0.0,0.0,0.06630292147247738,0.08212058212058213
3843,0.0,0.0,0.0,0.0,0.0,0.1446388359605058,0.0,0.3636698147921011,0.30998730427422766,0.0,0.0,0.0,0.029473684210526315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10615989515072084,0.0,0.0,0.0,0.0,0.0,0.0,0.06630292147247738,0.08212058212058213
3844,0.0,0.0,0.0,0.0,0.0,0.14342629482071714,0.0,0.37102906905433586,0.30892932712653404,0.0,0.0,0.0,0.029473684210526315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10615989515072084,0.0,0.0,0.0,0.0,0.0,0.0,0.06630292147247738,0.08264033264033264
3845,0.0,0.0,0.0,0.0,0.0,0.14307985449506322,0.0,0.37102906905433586,0.3046974185357596,0.0,0.0,0.0,0.029473684210526315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10615989515072084,0.0,0.0,0.0,0.0,0.0,0.0,0.06630292147247738,0.0841995841995842
3846,0.0,0.0,0.02172365322477592,0.0,0.0,0.16577169582539408,0.0,0.4706856371887649,0.3110452814219213,0.0,0.0,0.0,0.029473684210526315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10615989515072084,0.0,0.0,0.0,0.0,0.0,0.0,0.06630292147247738,0.1075883575883576
3847,0.0,0.0,0.06553606308987021,0.0,0.0,0.20595877360124717,0.0,0.6074451122286275,0.34066864155734233,0.0,0.0,0.0,0.042105263157894736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10878112712975098,0.0,0.0,0.0,0.0,0.0,0.0,0.06630292147247738,0.1761954261954262
3848,0.0,0.0,0.12614323006991732,0.0,0.0,0.19712454529707257,0.0,0.6371887648718264,0.35336436732966564,0.0,0.5919661733615222,0.0,0.04491228070175438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11009174311926606,0.0,0.0,0.0,0.0,0.0,0.0,0.06630292147247738,0.24168399168399168
3849,0.0,0.0,0.12687343690100222,0.0,0.0,0.21236791962584445,0.0,0.602538942720471,0.3396106644096487,0.0,0.8033826638477801,0.0,0.04912280701754386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10747051114023591,0.0,0.0,0.0,0.0,0.0,0.0,0.06630292147247738,0.2312889812889813
3850,0.0,0.0,0.13253253984191024,0.0,0.0,0.2457994110514464,0.0,0.6485342818594383,0.35336436732966564,0.0,0.8245243128964059,0.0,0.05052631578947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1127129750982962,0.0,0.0,0.0,0.0,0.0,0.0,0.06630292147247738,0.24376299376299376
3851,0.0,0.0,0.132349988134139,0.0,0.0,0.25549974016975574,0.0,0.7405249601373728,0.3650021159542954,0.0,0.8668076109936576,0.0,0.05333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13761467889908258,0.0,0.0,0.0,0.0,0.0,0.0,0.07390013122453208,0.25571725571725573
3852,0.0,0.0,0.12979426422534185,0.0,0.0,0.26537328945089206,0.0,0.6752115785600393,0.3597122302158273,0.0,0.8456659619450317,0.0,0.05333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12844036697247707,0.0,0.0,0.0,0.0,0.0,0.0,0.06699357690448235,0.25467775467775466
3853,0.0,0.0,0.1274210920243159,0.0,0.0,0.269530573358739,0.0,0.7322457990923587,0.36288616165890814,0.0,0.8456659619450317,0.0,0.05333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11795543905635648,0.0,0.0,0.0,0.0,0.0,0.0,0.06768423233648732,0.2588357588357588
