Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_A,Demand_MW_B,Demand_MW_C,Demand_MW_D,Demand_MW_E,Demand_MW_F,Demand_MW_G,Demand_MW_H,Demand_MW_I,Demand_MW_J,Demand_MW_K
,,,,,,,1566,1766.6,1201.9,2070.0,628.7,1081.2,1497.6,1147.0,364.7,653.9,5444.5,2255.5
,,,,,,,1567,1896.8,1315.9,2275.0,653.0,1170.4,1638.4,1246.7,399.3,724.3,5928.2,2440.0
,,,,,,,1568,1944.2,1361.9,2330.5,679.1,1199.6,1672.7,1278.3,406.5,775.0,6406.5,2503.5
,,,,,,,1569,1986.2,1368.5,2318.2,648.7,1214.0,1601.2,1259.2,388.0,784.5,6673.6,2442.4
,,,,,,,1570,1998.7,1356.0,2283.5,649.9,1197.0,1497.8,1231.3,374.0,784.8,6810.2,2388.8
,,,,,,,1571,1980.8,1337.6,2233.9,646.8,1183.1,1447.7,1214.1,363.5,782.2,6849.5,2330.6
,,,,,,,1572,1972.5,1319.5,2225.8,621.7,1183.4,1437.1,1211.0,359.2,783.6,6863.8,2313.3
,,,,,,,1573,1939.4,1302.2,2216.9,623.8,1172.3,1451.0,1207.7,355.6,782.8,6836.1,2337.3
,,,,,,,1574,1935.0,1290.7,2194.2,620.4,1166.1,1458.1,1206.2,356.3,779.5,6825.1,2341.7
,,,,,,,1575,1904.2,1270.2,2162.6,622.3,1161.9,1457.9,1197.2,354.7,773.4,6798.4,2349.9
,,,,,,,1576,1894.5,1259.2,2151.8,622.4,1156.7,1488.3,1202.3,357.6,772.5,6822.5,2417.7
,,,,,,,1577,1921.3,1274.8,2179.8,629.2,1186.6,1573.3,1243.1,367.2,783.1,6864.3,2540.6
,,,,,,,1578,1964.3,1319.6,2223.5,674.0,1207.0,1677.8,1304.6,389.3,806.6,6926.7,2703.6
,,,,,,,1579,2052.3,1390.6,2333.4,654.5,1249.9,1753.3,1381.1,422.3,845.4,6960.7,2869.4
,,,,,,,1580,2046.4,1393.7,2342.3,690.0,1256.2,1731.0,1377.3,420.1,839.8,6847.2,2831.2
,,,,,,,1581,2016.7,1358.2,2291.8,690.2,1238.2,1684.7,1351.5,410.9,823.1,6666.8,2753.8
,,,,,,,1582,1951.6,1282.7,2190.6,670.7,1195.9,1605.7,1293.3,391.6,779.6,6408.1,2617.0
,,,,,,,1583,1864.2,1199.2,2061.6,639.4,1132.6,1511.7,1210.2,358.7,722.1,6058.6,2422.8
,,,,,,,1584,1760.3,1130.0,1950.9,644.8,1054.5,1429.0,1132.2,335.3,672.2,5654.6,2227.2
,,,,,,,1585,1709.1,1089.7,1897.9,638.6,1018.8,1394.3,1083.7,318.0,627.8,5329.2,2106.9
,,,,,,,1586,1696.2,1082.8,1886.2,634.7,991.7,1367.5,1056.2,318.9,608.2,5132.5,2048.7
,,,,,,,1587,1691.4,1076.2,1882.8,632.6,985.1,1359.8,1045.9,318.0,598.9,5008.3,2017.2
,,,,,,,1588,1696.1,1078.8,1893.3,627.2,984.4,1367.2,1045.9,320.2,598.8,4966.0,2018.7
,,,,,,,1589,1727.2,1107.6,1934.5,626.2,1011.0,1398.7,1068.3,328.6,608.2,5004.7,2062.0
,,,,,,,1590,1822.8,1184.6,2068.0,622.4,1087.3,1481.8,1128.1,353.7,646.2,5263.2,2197.3
,,,,,,,1591,1942.9,1285.9,2250.0,651.3,1196.1,1609.3,1221.2,391.9,716.0,5740.5,2382.7
,,,,,,,1592,1989.0,1323.2,2299.6,686.8,1216.3,1621.7,1251.9,399.0,779.7,6178.3,2433.1
,,,,,,,1593,1994.4,1318.1,2249.3,672.1,1194.4,1540.3,1224.3,383.0,783.3,6438.3,2361.3
,,,,,,,1594,1996.1,1291.9,2203.5,645.5,1180.1,1472.5,1194.8,370.4,782.6,6594.1,2286.4
,,,,,,,1595,1989.1,1262.6,2184.1,652.7,1154.5,1428.6,1176.6,359.3,787.7,6608.7,2254.3
,,,,,,,1596,1949.9,1228.2,2144.2,645.2,1126.6,1392.0,1156.9,349.0,770.4,6595.1,2221.9
,,,,,,,1597,1904.3,1191.4,2087.0,620.3,1080.2,1371.6,1128.9,341.5,755.4,6557.2,2174.5
,,,,,,,1598,1880.0,1166.6,2039.0,603.2,1050.4,1364.7,1126.3,334.2,744.1,6517.8,2159.4
,,,,,,,1599,1848.4,1142.6,1979.1,600.2,1026.3,1354.6,1123.4,330.4,738.4,6472.6,2192.9
,,,,,,,1600,1809.4,1133.4,1950.3,593.5,1015.2,1374.2,1117.8,330.7,740.8,6495.6,2258.9
,,,,,,,1601,1795.1,1145.3,1955.5,623.8,1019.3,1444.2,1145.2,335.6,749.8,6532.6,2390.0
,,,,,,,1602,1810.5,1183.9,2005.4,636.2,1063.5,1533.9,1202.6,354.5,777.7,6580.2,2535.6
,,,,,,,1603,1887.0,1250.0,2101.0,648.6,1118.4,1605.3,1269.6,384.0,809.8,6546.8,2690.1
,,,,,,,1604,1916.1,1259.8,2118.0,625.0,1131.5,1590.8,1266.0,379.2,794.0,6406.2,2649.3
,,,,,,,1605,1897.4,1234.5,2079.3,614.9,1122.9,1558.9,1241.5,371.5,787.8,6188.8,2571.8
,,,,,,,1606,1843.8,1190.9,2013.1,628.3,1076.8,1502.1,1197.5,359.7,747.2,6002.9,2463.9
,,,,,,,1607,1775.1,1127.7,1912.7,627.2,1034.2,1423.5,1132.9,333.3,703.8,5705.8,2299.8
,,,,,,,1608,1700.4,1068.0,1828.3,620.2,980.7,1356.3,1062.2,304.5,655.8,5382.8,2133.4
,,,,,,,1609,1685.9,1030.8,1798.9,615.5,959.8,1305.1,1004.3,289.3,614.3,5087.1,2012.8
,,,,,,,1610,1660.3,1022.7,1777.0,613.6,936.4,1287.4,977.0,281.9,588.3,4875.6,1931.0
,,,,,,,1611,1651.2,1016.7,1762.9,613.2,927.4,1280.3,967.6,274.8,566.1,4743.3,1884.2
,,,,,,,1612,1650.1,1017.5,1759.6,612.6,918.6,1284.7,965.7,270.1,551.3,4671.9,1857.0
,,,,,,,1613,1657.8,1027.2,1780.0,608.0,933.8,1301.9,979.0,273.4,552.7,4652.6,1865.4
,,,,,,,1614,1691.5,1060.3,1838.1,621.4,957.9,1336.2,1003.0,287.5,570.4,4730.7,1913.8
,,,,,,,1615,1749.3,1102.3,1916.1,604.3,996.0,1372.2,1048.2,302.8,595.6,4880.5,1976.2
,,,,,,,1616,1782.1,1130.6,1970.9,608.0,1036.9,1386.2,1075.9,320.8,625.7,5098.7,2012.6
,,,,,,,1617,1793.8,1138.1,1971.1,622.3,1028.4,1367.3,1080.2,323.7,649.4,5314.7,2019.4
,,,,,,,1618,1787.5,1110.6,1941.0,623.4,1003.6,1329.8,1058.8,318.9,660.2,5468.5,1997.6
,,,,,,,1619,1766.4,1088.1,1891.4,602.8,995.2,1297.9,1036.0,313.2,663.0,5583.0,1964.0
,,,,,,,1620,1752.8,1068.0,1855.9,601.0,977.1,1266.8,1009.9,306.7,648.6,5623.6,1920.1
,,,,,,,1621,1695.7,1040.6,1808.6,602.7,936.6,1233.0,981.0,296.5,639.6,5603.7,1877.4
,,,,,,,1622,1668.3,1018.2,1765.0,607.0,904.7,1209.2,960.6,288.6,624.7,5543.2,1850.5
,,,,,,,1623,1646.3,999.1,1727.4,599.4,882.2,1201.0,957.8,281.5,615.5,5496.6,1854.3
,,,,,,,1624,1637.6,1004.2,1730.7,595.5,888.7,1235.8,970.8,281.4,614.8,5470.8,1909.7
,,,,,,,1625,1665.9,1045.5,1772.6,600.8,915.7,1314.1,1015.4,288.3,624.4,5500.4,2035.9
,,,,,,,1626,1704.6,1101.2,1854.0,613.6,969.8,1408.5,1085.7,309.3,654.9,5604.8,2225.0
,,,,,,,1627,1778.4,1169.4,1956.1,618.6,1044.1,1494.8,1165.1,338.6,698.1,5790.0,2411.6
,,,,,,,1628,1800.7,1169.0,1973.0,638.6,1047.8,1488.9,1168.6,338.5,700.4,5785.4,2398.4
,,,,,,,1629,1775.7,1143.4,1934.4,633.4,1033.7,1451.9,1153.9,334.5,690.2,5697.0,2357.9
,,,,,,,1630,1729.7,1098.9,1865.2,624.3,1000.0,1397.2,1122.6,323.4,675.8,5576.9,2285.6
,,,,,,,1631,1660.1,1040.5,1788.3,613.3,959.1,1334.6,1069.3,306.2,641.8,5391.3,2166.8
,,,,,,,1632,1606.9,982.5,1710.0,610.8,914.9,1271.2,1008.5,284.2,606.0,5151.8,2031.3
,,,,,,,1633,1567.4,941.9,1645.5,604.3,868.2,1220.8,959.5,264.0,570.2,4914.1,1926.0
,,,,,,,1634,1534.9,937.2,1586.8,600.3,839.2,1190.1,923.2,258.4,545.6,4714.8,1843.6
,,,,,,,1635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,1636,1498.4,935.3,1578.1,601.9,826.7,1179.9,906.9,252.8,527.0,4586.2,1788.9
,,,,,,,1637,1479.5,928.3,1614.2,590.8,822.0,1175.5,903.2,251.8,520.7,4527.8,1775.3
,,,,,,,1638,1495.0,937.4,1633.9,570.3,848.6,1194.2,923.0,257.4,531.7,4570.5,1801.6
,,,,,,,1639,1529.8,963.7,1676.7,577.3,881.4,1236.0,955.8,270.9,555.0,4696.9,1861.6
,,,,,,,1640,1580.8,1007.4,1742.0,610.3,904.5,1284.2,994.6,286.7,584.7,4844.9,1945.1
,,,,,,,1641,1627.9,1041.4,1818.6,603.3,946.1,1339.3,1043.1,307.9,618.5,5043.7,2052.9
,,,,,,,1642,1708.7,1084.8,1891.9,624.4,995.2,1412.2,1111.7,321.6,651.6,5310.9,2183.5
,,,,,,,1643,1745.1,1118.1,1928.5,625.6,1025.6,1460.9,1152.3,335.7,684.4,5547.0,2304.9
,,,,,,,1644,1752.2,1133.5,1940.1,646.2,1044.9,1480.2,1180.1,339.5,701.8,5708.5,2377.0
,,,,,,,1645,1754.8,1138.0,1911.0,637.8,1041.0,1497.4,1187.2,344.8,704.8,5770.7,2380.2
,,,,,,,1646,1748.4,1144.2,1859.5,624.9,1009.5,1484.1,1185.8,340.2,704.5,5778.2,2346.4
,,,,,,,1647,1743.2,1137.5,1868.6,638.1,991.9,1469.7,1166.5,333.9,700.0,5750.2,2289.9
,,,,,,,1648,1752.2,1137.6,1856.2,635.3,974.9,1464.3,1153.1,328.4,691.0,5743.6,2248.1
,,,,,,,1649,1786.4,1158.6,1907.9,637.5,986.7,1474.6,1160.7,331.4,693.9,5731.0,2271.7
,,,,,,,1650,1813.8,1181.8,1932.8,637.8,1013.0,1486.6,1173.1,341.3,709.2,5751.7,2332.3
,,,,,,,1651,1820.6,1192.8,1947.6,634.7,1042.6,1505.4,1190.6,352.6,725.6,5810.3,2413.2
,,,,,,,1652,1846.7,1213.7,1974.2,640.1,1071.9,1543.6,1230.0,354.8,741.2,5876.7,2495.3
,,,,,,,1653,1849.2,1192.7,1940.0,596.3,1046.8,1510.2,1208.3,344.9,727.6,5815.7,2452.1
,,,,,,,1654,1803.2,1143.0,1876.4,578.2,978.2,1428.5,1151.6,325.2,698.0,5682.0,2345.2
,,,,,,,1655,1743.3,1078.1,1773.2,563.2,918.6,1330.6,1074.3,299.7,654.7,5433.7,2180.3
,,,,,,,1656,1675.0,1012.6,1682.5,554.2,873.4,1239.6,996.4,269.5,607.0,5105.2,1997.6
,,,,,,,1657,1627.6,965.9,1630.2,546.9,837.4,1183.3,938.0,262.6,568.5,4828.6,1862.9
,,,,,,,1658,1593.7,940.5,1602.3,542.6,817.5,1155.2,902.5,255.1,547.7,4628.2,1782.8
,,,,,,,1659,1575.3,936.8,1583.1,554.9,814.5,1137.6,880.5,256.8,540.2,4500.9,1741.4
,,,,,,,1660,1577.7,943.6,1582.0,538.3,819.0,1139.1,876.4,258.7,532.3,4447.2,1733.1
,,,,,,,1661,1597.0,969.0,1631.4,547.7,834.9,1166.9,889.2,261.1,537.8,4495.0,1769.5
,,,,,,,1662,1667.3,1042.3,1734.7,587.9,904.6,1249.7,941.9,272.6,569.1,4751.1,1882.7
,,,,,,,1663,1830.0,1161.8,1941.4,591.4,1018.4,1389.7,1051.4,307.0,642.1,5254.8,2112.0
,,,,,,,1664,1942.2,1233.9,2056.0,633.1,1067.9,1473.1,1107.4,332.2,710.2,5776.1,2265.4
,,,,,,,1665,1959.2,1241.0,2057.1,629.4,1089.5,1459.2,1105.9,317.8,714.8,6075.3,2275.0
,,,,,,,1666,1975.7,1234.8,2029.6,620.3,1087.9,1440.6,1070.7,305.1,710.5,6190.5,2180.5
,,,,,,,1667,2009.3,1250.9,2026.5,618.9,1091.2,1394.4,1038.4,295.0,737.3,6210.7,2085.1
,,,,,,,1668,2009.0,1258.5,2021.0,641.4,1074.6,1360.9,1005.1,287.3,683.9,6204.9,2010.0
,,,,,,,1669,1986.2,1250.7,1996.2,599.7,1059.2,1354.5,971.9,279.1,681.2,6173.2,1936.3
,,,,,,,1670,1976.4,1241.4,1969.9,610.3,1052.0,1366.1,958.5,274.3,684.7,6132.2,1910.2
,,,,,,,1671,1966.7,1230.7,1940.4,599.7,1029.9,1373.8,948.4,267.5,679.9,6073.4,1905.4
,,,,,,,1672,1953.6,1229.3,1928.5,614.5,1021.7,1389.7,954.4,268.3,681.4,6071.8,1928.5
,,,,,,,1673,1952.1,1249.6,1935.3,616.8,1027.3,1420.4,976.9,272.3,670.1,6095.8,2022.8
,,,,,,,1674,1961.9,1276.0,1999.1,623.0,1064.6,1479.6,1031.7,281.7,675.2,6133.0,2185.7
,,,,,,,1675,1973.3,1280.8,2035.7,630.1,1088.8,1533.1,1089.5,304.4,698.5,6032.9,2342.6
,,,,,,,1676,1996.6,1298.8,2082.9,635.2,1123.0,1577.8,1162.0,331.8,737.7,6102.7,2482.9
,,,,,,,1677,1951.3,1272.2,2060.8,619.7,1123.2,1539.9,1158.2,324.3,731.3,6012.8,2451.2
,,,,,,,1678,1889.2,1206.3,1964.4,605.4,1073.0,1462.7,1114.1,307.5,697.9,5807.4,2331.1
,,,,,,,1679,1806.3,1120.2,1820.4,569.1,993.9,1356.0,1036.5,277.9,643.0,5471.8,2138.4
,,,,,,,1680,1712.7,1049.6,1705.8,556.6,924.2,1269.6,964.1,256.4,591.1,5089.5,1947.7
,,,,,,,1681,1664.5,999.4,1675.3,555.1,889.6,1216.2,909.3,242.8,557.8,4782.1,1827.4
,,,,,,,1682,1626.9,974.2,1648.2,550.3,861.7,1191.1,879.7,239.9,539.5,4594.6,1770.2
,,,,,,,1683,1603.4,972.1,1627.6,570.1,859.6,1180.1,873.9,235.9,523.2,4493.1,1738.7
,,,,,,,1684,1606.5,972.0,1646.0,581.2,869.5,1169.0,873.6,241.5,523.0,4436.7,1731.1
,,,,,,,1685,1625.0,996.3,1693.9,586.4,884.9,1195.8,892.0,248.6,533.7,4494.7,1780.8
,,,,,,,1686,1696.2,1063.7,1777.5,590.4,950.1,1285.1,953.3,273.4,570.5,4779.6,1920.4
,,,,,,,1687,1837.4,1185.9,1991.9,625.9,1064.9,1442.5,1062.8,317.2,654.5,5331.5,2163.0
,,,,,,,1688,1954.8,1263.1,2110.0,621.8,1115.8,1526.5,1130.0,340.6,717.2,5871.2,2311.1
,,,,,,,1689,1974.1,1275.9,2125.5,612.9,1108.4,1508.5,1146.6,329.2,717.4,6154.0,2288.6
,,,,,,,1690,1986.1,1283.9,2137.5,601.1,1105.5,1474.1,1138.5,322.9,730.7,6351.0,2257.1
,,,,,,,1691,2000.3,1282.9,2148.3,595.3,1090.8,1444.6,1114.8,319.8,728.5,6423.4,2267.6
,,,,,,,1692,1982.1,1256.8,2124.8,599.3,1076.6,1443.1,1095.5,306.8,721.0,6385.4,2205.4
,,,,,,,1693,1935.6,1220.0,2086.5,590.5,1041.0,1408.5,1079.1,294.5,706.0,6343.9,2100.2
,,,,,,,1694,1907.0,1185.4,2044.5,609.8,1009.7,1365.9,1047.4,297.0,704.8,6303.0,2021.4
,,,,,,,1695,1878.5,1138.4,1974.6,597.2,986.9,1302.8,1024.9,286.5,696.3,6257.7,2009.4
,,,,,,,1696,1848.8,1124.8,1927.2,562.0,980.3,1279.9,1020.5,291.1,698.9,6249.5,2023.4
,,,,,,,1697,1831.3,1126.2,1924.5,564.2,997.0,1325.9,1042.4,287.6,701.9,6280.6,2117.0
,,,,,,,1698,1848.5,1152.5,1946.9,571.8,1023.1,1412.6,1087.2,300.4,712.2,6288.7,2250.3
,,,,,,,1699,1860.2,1177.8,1996.4,581.5,1064.6,1504.1,1143.7,325.7,735.9,6220.0,2413.6
,,,,,,,1700,1924.8,1238.4,2087.2,604.3,1108.5,1572.0,1220.9,346.5,762.5,6313.8,2571.4
,,,,,,,1701,1943.7,1242.3,2079.8,617.7,1095.1,1559.7,1218.5,346.0,755.0,6213.5,2553.3
,,,,,,,1702,1897.7,1189.4,2005.7,600.7,1056.1,1490.7,1167.6,331.2,722.1,6014.7,2437.5
,,,,,,,1703,1820.7,1112.7,1885.5,585.3,1007.9,1389.5,1083.1,310.5,679.7,5676.3,2248.6
,,,,,,,1704,1728.3,1039.8,1764.8,578.0,946.0,1281.4,1005.7,280.5,621.4,5267.9,2054.1
,,,,,,,1705,1657.9,994.7,1713.3,561.2,913.0,1234.0,954.1,260.4,574.9,4929.3,1919.0
,,,,,,,1706,1619.5,974.1,1686.2,590.5,895.5,1216.2,928.0,256.2,555.6,4710.9,1849.2
,,,,,,,1707,1600.8,974.8,1675.8,589.4,892.2,1211.5,919.5,254.5,541.7,4593.7,1814.1
,,,,,,,1708,1592.3,985.4,1687.6,589.2,887.8,1212.9,924.0,256.5,538.0,4548.9,1810.7
,,,,,,,1709,1599.5,1010.6,1730.5,591.0,902.1,1241.1,939.8,266.4,545.5,4594.0,1853.2
,,,,,,,1710,1684.8,1081.7,1844.4,584.9,973.6,1330.7,1002.3,287.8,584.1,4838.2,1983.3
,,,,,,,1711,1832.0,1201.4,2071.4,602.8,1106.3,1486.0,1116.8,325.5,665.6,5401.9,2227.1
,,,,,,,1712,1914.9,1262.5,2162.4,615.8,1159.1,1556.4,1181.1,342.6,716.6,5920.0,2361.6
,,,,,,,1713,1936.1,1262.4,2140.4,629.9,1137.1,1491.9,1163.3,331.3,725.7,6189.6,2307.3
,,,,,,,1714,1959.6,1267.2,2101.6,597.3,1100.6,1410.9,1111.5,308.3,719.0,6308.1,2198.4
,,,,,,,1715,1968.7,1266.3,2095.3,590.2,1073.9,1359.7,1067.0,290.1,706.6,6312.4,2104.3
,,,,,,,1716,1948.0,1259.8,2047.2,612.8,1041.4,1312.3,1029.2,279.2,690.2,6286.3,2030.3
,,,,,,,1717,1900.9,1228.7,2021.8,615.6,1013.6,1275.4,1007.3,269.7,679.9,6247.0,1968.9
,,,,,,,1718,1868.7,1212.4,1984.0,617.5,990.8,1292.9,1007.6,269.9,681.7,6216.2,1971.3
,,,,,,,1719,1840.4,1197.2,1920.2,616.0,984.5,1301.3,1002.0,274.6,682.0,6180.0,1997.9
,,,,,,,1720,1835.4,1190.0,1900.1,606.6,977.7,1360.0,1028.6,276.7,691.6,6198.0,2077.1
,,,,,,,1721,1841.0,1190.6,1908.1,593.6,996.9,1411.1,1086.3,285.4,699.3,6286.6,2192.5
,,,,,,,1722,1825.7,1205.4,1924.2,607.9,1021.6,1478.5,1127.5,304.8,720.0,6370.9,2349.7
,,,,,,,1723,1827.7,1203.2,1941.7,611.9,1048.1,1510.3,1155.3,322.3,737.9,6322.8,2466.0
,,,,,,,1724,1864.6,1226.0,1965.1,616.0,1078.9,1539.2,1203.0,330.1,756.5,6314.4,2576.5
,,,,,,,1725,1857.5,1206.6,1944.3,602.8,1063.4,1504.0,1187.4,328.8,742.1,6146.6,2524.9
,,,,,,,1726,1805.0,1147.4,1902.7,583.7,1001.4,1425.5,1132.9,309.1,706.9,5910.4,2392.1
,,,,,,,1727,1718.6,1060.2,1833.5,564.2,937.6,1315.0,1044.8,286.0,655.8,5556.4,2200.0
,,,,,,,1728,1620.6,988.3,1716.4,582.2,864.6,1224.6,960.7,257.4,602.8,5149.9,2001.5
,,,,,,,1729,1555.0,941.0,1639.9,572.7,818.2,1175.4,901.1,243.1,563.4,4807.5,1857.8
,,,,,,,1730,1513.4,914.5,1605.5,564.0,798.8,1141.3,871.5,233.0,536.1,4594.0,1784.5
,,,,,,,1731,1496.2,904.8,1578.3,562.9,777.3,1126.8,856.4,231.4,526.5,4456.4,1735.8
,,,,,,,1732,1493.5,909.4,1540.8,560.7,779.6,1129.7,852.1,230.8,519.2,4406.2,1717.3
,,,,,,,1733,1513.2,930.7,1588.7,564.3,795.5,1153.9,866.8,237.2,521.9,4437.5,1750.0
,,,,,,,1734,1591.4,1001.1,1696.1,580.2,867.6,1225.8,924.4,259.4,555.5,4666.7,1857.6
,,,,,,,1735,1740.3,1117.8,1884.5,607.7,983.1,1381.9,1028.7,291.3,629.8,5203.6,2083.7
,,,,,,,1736,1822.2,1180.7,1976.4,611.8,1041.9,1453.3,1092.1,308.6,692.5,5721.7,2233.9
,,,,,,,1737,1827.9,1176.5,1954.8,614.1,1025.5,1431.7,1086.6,304.2,703.6,5994.3,2246.1
,,,,,,,1738,1840.8,1155.5,1952.8,608.3,985.9,1400.3,1052.1,290.2,699.6,6119.0,2190.0
,,,,,,,1739,1828.7,1141.5,1940.2,599.9,980.0,1332.6,1006.8,275.7,692.1,6122.6,2120.2
,,,,,,,1740,1818.1,1125.3,1900.8,593.5,962.3,1251.4,980.6,264.6,682.2,6104.5,2019.8
,,,,,,,1741,1790.2,1116.5,1882.9,585.7,921.0,1219.0,957.5,251.1,673.7,6082.0,1925.0
,,,,,,,1742,1798.8,1100.4,1862.2,574.9,919.6,1197.5,944.9,242.0,667.9,6048.3,1919.8
,,,,,,,1743,1777.6,1089.7,1831.8,561.2,912.5,1187.6,931.6,238.9,656.2,5998.5,1906.7
,,,,,,,1744,1762.1,1076.1,1816.9,539.6,912.4,1229.1,957.0,246.8,664.6,6004.8,1931.4
,,,,,,,1745,1751.4,1081.1,1815.7,541.2,918.6,1304.2,990.3,255.8,668.0,6033.5,2031.3
,,,,,,,1746,1751.5,1093.0,1811.4,581.4,941.1,1364.7,1029.2,266.0,676.7,6069.7,2139.9
,,,,,,,1747,1759.4,1118.3,1831.9,589.0,975.9,1406.9,1066.7,290.2,695.9,6004.4,2266.0
,,,,,,,1748,1784.3,1141.4,1898.6,598.9,1023.9,1454.2,1131.6,305.8,723.7,6050.3,2417.8
,,,,,,,1749,1793.5,1124.3,1875.8,597.1,1026.8,1431.3,1131.0,303.5,711.1,5930.1,2394.8
,,,,,,,1750,1753.1,1068.4,1803.1,558.2,963.2,1359.9,1085.2,288.8,677.1,5721.2,2284.6
,,,,,,,1751,1668.2,991.4,1696.3,535.1,882.9,1251.5,1001.4,259.2,625.7,5385.4,2098.6
,,,,,,,1752,1579.1,921.8,1585.7,518.8,805.2,1162.8,924.3,228.4,564.7,5028.3,1904.2
,,,,,,,1753,1517.6,873.7,1507.9,518.6,770.1,1111.9,869.8,215.0,529.5,4698.7,1765.2
,,,,,,,1754,1463.2,848.0,1471.2,532.9,737.1,1079.7,834.2,208.2,506.9,4477.8,1688.9
,,,,,,,1755,1441.9,841.4,1445.6,561.7,707.7,1065.8,817.1,204.7,487.9,4345.7,1640.2
,,,,,,,1756,1431.0,844.6,1434.0,568.2,714.8,1061.7,811.6,203.7,482.0,4278.1,1622.1
,,,,,,,1757,1458.5,864.0,1458.6,563.6,719.6,1079.5,822.1,207.4,486.1,4303.2,1647.3
,,,,,,,1758,1532.8,927.8,1548.4,579.0,773.1,1147.8,874.3,227.8,525.5,4528.0,1762.0
,,,,,,,1759,1688.1,1039.0,1728.9,597.2,895.1,1293.9,977.6,263.4,596.4,5025.7,1976.6
,,,,,,,1760,1801.0,1103.8,1844.6,610.4,959.0,1375.5,1038.8,281.5,656.1,5545.0,2138.2
,,,,,,,1761,1832.4,1112.1,1850.7,598.4,969.6,1369.2,1046.6,287.1,675.8,5852.7,2190.2
,,,,,,,1762,1854.4,1105.8,1845.3,623.9,971.2,1356.0,1053.7,295.2,689.7,5994.9,2175.6
,,,,,,,1763,1881.6,1108.6,1832.2,620.1,961.3,1346.4,1047.5,290.0,685.7,6011.0,2102.6
,,,,,,,1764,1882.7,1115.9,1815.1,609.7,928.2,1327.2,1028.4,280.3,677.3,6050.2,2042.5
,,,,,,,1765,1854.5,1104.7,1782.4,570.8,912.2,1266.9,997.9,284.7,688.4,6071.6,2016.2
,,,,,,,1766,1865.0,1089.9,1770.6,599.5,878.1,1222.4,962.9,326.8,674.9,6067.4,2028.9
,,,,,,,1767,1822.8,1085.8,1750.1,605.8,862.2,1185.5,970.0,331.3,668.3,6025.6,1958.6
,,,,,,,1768,1819.0,1095.1,1722.7,608.6,855.3,1172.5,970.6,329.5,667.4,6041.8,1965.7
,,,,,,,1769,1816.6,1110.3,1718.2,600.6,861.7,1214.5,985.0,330.0,669.0,6039.4,2059.6
,,,,,,,1770,1816.1,1123.9,1747.3,617.0,885.6,1261.5,1008.2,335.2,666.0,5993.1,2125.0
,,,,,,,1771,1818.3,1129.8,1769.2,615.5,909.6,1308.4,1033.2,352.4,680.7,5856.0,2208.3
,,,,,,,1772,1868.9,1147.7,1816.7,611.6,946.3,1359.4,1070.6,363.1,696.1,5856.4,2326.5
,,,,,,,1773,1844.4,1137.5,1800.1,601.5,909.3,1331.8,1047.4,337.2,674.2,5714.7,2287.4
,,,,,,,1774,1826.5,1095.3,1743.4,599.3,867.4,1280.2,1009.1,322.2,648.0,5524.5,2190.6
,,,,,,,1775,1749.8,1024.8,1659.7,577.5,808.9,1205.0,946.8,294.9,609.3,5277.5,2049.1
,,,,,,,1776,1679.0,959.6,1580.9,558.2,773.6,1134.6,881.6,275.1,571.0,4955.7,1878.1
,,,,,,,1777,1616.8,915.4,1523.7,565.8,742.3,1092.8,821.7,259.8,531.9,4616.6,1743.8
,,,,,,,1778,1583.6,886.2,1497.7,559.4,721.8,1061.1,784.3,252.1,503.7,4372.7,1649.5
,,,,,,,1779,1559.9,879.6,1487.1,557.3,707.5,1034.9,768.7,246.4,481.8,4229.3,1597.1
,,,,,,,1780,1546.2,885.0,1483.7,555.0,701.2,1025.2,763.6,241.7,469.9,4152.7,1569.9
,,,,,,,1781,1543.6,890.2,1495.8,560.2,707.8,1031.7,765.5,248.7,471.3,4136.3,1577.5
,,,,,,,1782,1575.4,920.9,1535.6,567.8,740.9,1055.7,791.9,260.9,488.5,4207.5,1629.2
,,,,,,,1783,1657.1,982.6,1643.7,552.2,806.4,1121.5,848.0,278.0,522.2,4391.0,1731.4
,,,,,,,1784,1709.3,1037.9,1743.9,562.4,861.8,1190.8,890.0,301.4,548.4,4619.6,1822.7
,,,,,,,1785,1746.5,1081.1,1825.0,580.4,909.7,1257.5,930.2,321.9,579.0,4870.6,1893.3
,,,,,,,1786,1785.6,1109.2,1899.2,595.0,950.9,1298.0,949.0,329.0,606.2,5058.5,1904.4
,,,,,,,1787,1783.8,1102.1,1929.6,600.2,973.9,1326.6,953.9,330.8,622.9,5259.4,1904.8
,,,,,,,1788,1761.8,1105.1,1923.5,598.1,960.6,1336.6,942.7,331.0,617.5,5330.1,1915.2
,,,,,,,1789,1761.6,1094.7,1913.3,591.1,944.9,1311.6,931.2,335.6,617.5,5326.8,1828.0
,,,,,,,1790,1751.9,1090.7,1888.9,587.6,910.0,1272.3,928.5,328.3,600.5,5276.2,1767.3
,,,,,,,1791,1739.2,1075.7,1867.0,580.3,894.2,1261.7,928.0,317.5,595.8,5228.1,1763.0
,,,,,,,1792,1733.9,1072.5,1845.4,575.9,883.2,1261.8,926.6,314.2,591.3,5198.2,1775.6
