Resource,Battery_NY_Existing,Battery_NY_New,Hydro_NY,PumpedHydro_NY,Total
t1803,0.0,0.0,1180.2303186611553,0.0,1180.2303186611553
t1804,0.0,0.0,493.930318661156,746.3920797272488,1240.3223983884047
t1805,0.0,0.0,44.63031866115671,1400.0,1444.6303186611567
t1806,0.0,0.0,1272.0303186611545,700.0,1972.0303186611545
t1807,0.0,0.0,2546.1303186611567,0.0,2546.1303186611567
t1808,0.0,0.0,2382.3303186611574,700.0,3082.3303186611574
t1809,0.0,0.0,3449.2303186611553,0.0,3449.2303186611553
t1810,0.0,0.0,3569.6303186611567,0.0,3569.6303186611567
t1811,0.0,0.0,3466.7303186611553,0.0,3466.7303186611553
t1812,0.0,0.0,3323.5303186611545,0.0,3323.5303186611545
t1813,0.0,0.0,3135.830318661154,0.0,3135.830318661154
t1814,0.0,0.0,2970.5303186611545,0.0,2970.5303186611545
t1815,0.0,0.0,2931.430318661156,0.0,2931.430318661156
t1816,0.0,0.0,2485.6303186611567,700.0,3185.6303186611567
t1817,0.0,0.0,2357.7223983884014,1353.6079202727512,3711.330318661153
t1818,0.0,0.0,4370.252538355627,904.1515111277149,5274.404049483342
t1819,0.0,0.0,5440.026269177812,204.1515111277149,5644.1777803055265
t1820,0.0,0.0,4923.999999999999,245.83031866115743,5169.8303186611565
t1821,0.0,0.0,3932.1303186611567,700.0,4632.130318661157
t1822,0.0,0.0,3757.5303186611545,0.0,3757.5303186611545
t1823,0.0,0.0,2788.2303186611553,0.0,2788.2303186611553
t1824,0.0,0.0,1965.2303186611553,0.0,1965.2303186611553
t1825,0.0,0.0,1625.0303186611545,0.0,1625.0303186611545
t1826,0.0,0.0,738.6303186611567,792.7841594544975,1531.4144781156542
t1827,0.0,0.0,54.530318661154524,1446.3920797272488,1500.9223983884033
t1828,0.0,0.0,334.0303186611545,1400.0,1734.0303186611545
t1829,0.0,0.0,1352.4223983884058,1353.6079202727512,2706.0303186611573
t1830,0.0,0.0,4234.587181709926,1353.6079202727512,5588.195101982677
t1831,0.0,0.0,5437.617321677148,1353.6079202727512,6791.225241949899
t1832,0.0,0.0,5477.7474616443715,922.430318661156,6400.177780305527
t1833,0.0,0.0,4923.999999999999,833.3303186611574,5757.3303186611565
t1834,0.0,0.0,4285.506557842904,1353.6079202727512,5639.114478115655
t1835,0.0,0.0,3882.830318661154,1446.3920797272488,5329.222398388402
t1836,0.0,0.0,3622.1303186611567,1400.0,5022.130318661157
t1837,0.0,0.0,3640.414478115652,1353.6079202727512,4994.022398388403
t1838,0.0,0.0,4370.252538355627,1400.0,5770.252538355627
t1839,0.0,0.0,5263.474758050099,746.3920797272488,6009.866837777347
t1840,0.0,0.0,5334.99697774457,1400.0,6734.99697774457
t1841,0.0,0.0,5855.11919743904,998.0852034292291,6853.20440086827
t1842,0.0,0.0,5461.450381380994,1492.7841594544975,6954.234540835492
t1843,37.43923510834331,0.0,5338.277780305527,1446.3920797272488,6822.109095141119
t1844,0.0,0.0,4784.5303186611545,1400.0,6184.5303186611545
t1845,0.0,0.0,4370.252538355627,1057.1777803055302,5427.430318661157
t1846,0.0,0.0,2950.1144781156545,1353.6079202727512,4303.722398388406
t1847,0.0,0.0,1665.6303186611567,1400.0,3065.6303186611567
t1848,0.0,0.0,860.922398388404,1353.6079202727512,2214.5303186611554
t1849,0.0,0.0,1151.1223983884047,653.6079202727512,1804.730318661156
t1850,0.0,0.0,248.02239838840615,1353.6079202727512,1601.6303186611574
t1851,0.0,0.0,252.52239838840615,1353.6079202727512,1606.1303186611574
t1852,0.0,0.0,533.422398388404,1353.6079202727512,1887.0303186611552
t1853,0.0,0.0,1424.7223983884032,1353.6079202727512,2778.3303186611547
t1854,0.0,0.0,3142.6223983884047,1353.6079202727512,4496.230318661156
t1855,0.0,0.0,4370.252538355627,1217.4698600327804,5587.722398388407
t1856,0.0,0.0,4250.0303186611545,1400.0,5650.0303186611545
t1857,0.0,0.0,4149.622398388403,1353.6079202727512,5503.230318661154
t1858,0.0,0.0,4370.252538355627,886.1777803055302,5256.430318661157
t1859,0.0,0.0,4370.252538355627,495.6777803055302,4865.930318661157
t1860,0.0,0.0,4370.252538355627,307.47778030552945,4677.730318661156
t1861,0.0,0.0,3914.930318661156,746.3920797272488,4661.3223983884045
t1862,0.0,0.0,3139.530318661158,1400.0,4539.530318661158
t1863,0.0,0.0,3448.252538355626,1121.377780305531,4569.630318661157
t1864,0.0,0.0,4370.252538355627,421.3777803055309,4791.630318661158
t1865,0.0,0.0,4370.252538355627,818.8873604038636,5189.13989875949
t1866,0.0,0.0,4457.06211845396,1353.6079202727512,5810.670038726711
t1867,0.0,0.0,4807.500178693934,1400.0,6207.500178693934
t1868,0.0,0.0,4579.622398388405,1353.6079202727512,5933.230318661156
t1869,0.0,0.0,3828.3223983884054,1353.6079202727512,5181.930318661157
t1870,0.0,0.0,3422.522398388406,653.6079202727512,4076.1303186611576
t1871,0.0,0.0,1530.422398388404,1353.6079202727512,2884.0303186611554
t1872,0.0,0.0,737.3223983884054,1353.6079202727512,2090.930318661157
t1873,0.0,0.0,360.92239838840396,1353.6079202727512,1714.5303186611552
t1874,0.0,0.0,119.42239838840396,1353.6079202727512,1473.0303186611552
t1875,0.0,0.0,799.922398388404,653.6079202727512,1453.5303186611552
t1876,0.0,0.0,348.1223983884047,1353.6079202727512,1701.730318661156
t1877,0.0,0.0,1339.0223983884025,1353.6079202727512,2692.630318661154
t1878,0.0,0.0,3786.3303186611574,746.3920797272488,4532.722398388406
t1879,0.0,0.0,4126.5303186611545,1400.0,5526.5303186611545
t1880,0.0,0.0,4370.252538355627,1161.377780305531,5531.630318661158
t1881,0.0,0.0,3897.714478115653,1307.2158405455025,5204.930318661156
t1882,0.0,0.0,4256.014478115652,607.2158405455025,4863.230318661155
t1883,0.0,0.0,3163.3144781156516,1353.6079202727512,4516.922398388403
t1884,0.0,0.0,2757.930318661156,1400.0,4157.930318661156
t1885,0.0,0.0,2640.8144781156498,1353.6079202727512,3994.4223983884012
t1886,0.0,0.0,2392.7303186611553,1400.0,3792.7303186611553
t1887,0.0,0.0,2426.222398388405,1353.6079202727512,3779.8303186611565
t1888,0.0,0.0,2652.222398388405,1353.6079202727512,4005.8303186611565
t1889,0.0,0.0,3731.622398388403,653.6079202727512,4385.230318661154
t1890,0.0,0.0,4171.314478115652,607.2158405455025,4778.5303186611545
t1891,0.0,0.0,4120.414478115654,1353.6079202727512,5474.022398388405
t1892,0.0,0.0,3899.8303186611574,1400.0,5299.830318661157
t1893,0.0,0.0,3930.7303186611553,746.3920797272488,4677.122398388404
t1894,0.0,0.0,2088.5303186611545,1400.0,3488.5303186611545
t1895,0.0,0.0,1549.130318661153,700.0,2249.130318661153
t1896,0.0,0.0,72.3223983884036,1353.6079202727512,1425.9303186611548
t1897,0.0,0.0,0.0,976.8303186611538,976.8303186611538
t1898,0.0,0.0,436.6000000000022,276.8303186611538,713.430318661156
t1899,0.0,0.0,0.0,632.5303186611545,632.5303186611545
t1900,0.0,0.0,162.8303186611538,700.0,862.8303186611538
t1901,0.0,0.0,1761.7303186611553,0.0,1761.7303186611553
t1902,0.0,0.0,3829.5111212221154,0.0,3829.5111212221154
t1903,0.0,0.0,4620.633340916585,746.3920797272488,5367.025420643834
t1904,0.0,0.0,4829.655560611057,1400.0,6229.655560611057
t1905,0.0,0.0,5336.377780305529,700.0,6036.377780305529
t1906,0.0,0.0,4923.999999999999,677.2303186611553,5601.230318661154
t1907,0.0,0.0,4370.252538355627,1247.377780305529,5617.630318661156
t1908,0.0,0.0,4370.252538355627,1120.1777803055284,5490.430318661155
t1909,0.0,0.0,4370.252538355627,1283.327780305529,5653.580318661156
t1910,0.0,0.0,4662.902538355626,583.3277803055289,5246.230318661155
t1911,0.0,0.0,4370.252538355627,904.8777803055309,5275.130318661158
t1912,0.0,0.0,4303.831978486739,1353.6079202727512,5657.4398987594905
t1913,0.0,0.0,4517.270038726714,1400.0,5917.270038726714
t1914,0.0,0.0,4627.592258421185,1353.6079202727512,5981.200178693936
t1915,0.0,0.0,4570.130318661157,1400.0,5970.130318661157
t1916,0.0,0.0,4312.622398388403,1353.6079202727512,5666.230318661154
t1917,0.0,0.0,4241.822398388404,653.6079202727512,4895.430318661155
t1918,0.0,0.0,2441.0223983884043,1353.6079202727512,3794.630318661156
t1919,0.0,0.0,1234.8223983884036,1353.6079202727512,2588.430318661155
t1920,0.0,0.0,1006.722398388405,653.6079202727512,1660.3303186611563
t1921,0.0,0.0,1180.1303186611567,0.0,1180.1303186611567
t1922,0.0,0.0,951.8303186611538,0.0,951.8303186611538
t1923,0.0,0.0,855.430318661156,0.0,855.430318661156
t1924,0.0,0.0,1065.0303186611545,0.0,1065.0303186611545
t1925,0.0,0.0,1240.6303186611567,700.0,1940.6303186611567
t1926,0.0,0.0,3659.5303186611545,0.0,3659.5303186611545
t1927,0.0,0.0,4370.252538355627,658.0270804694153,5028.279618825042
t1928,0.0,0.0,4460.1001786939305,1402.209580098332,5862.309758792262
t1929,0.0,0.0,4665.447819032239,1446.3920797272488,6111.839898759487
t1930,0.0,0.0,4662.970038726709,1400.0,6062.970038726709
t1931,0.0,0.0,4501.792258421179,1353.6079202727512,5855.400178693931
t1932,0.0,0.0,4370.252538355627,1365.9777803055272,5736.230318661153
t1933,0.0,0.0,4319.914478115654,1353.6079202727512,5673.522398388405
t1934,0.0,0.0,4084.308098966686,1400.0,5484.308098966686
t1935,0.0,0.0,4489.330318661157,746.3920797272488,5235.722398388406
t1936,0.0,0.0,3814.2303186611553,1400.0,5214.230318661155
t1937,0.0,0.0,3954.2223983884014,1353.6079202727512,5307.830318661153
t1938,0.0,0.0,4225.084338148431,1353.6079202727512,5578.6922584211825
t1939,0.0,0.0,4432.0303186611545,1446.3920797272488,5878.422398388403
t1940,0.0,0.0,4287.230318661155,1400.0,5687.230318661155
t1941,0.0,0.0,4370.252538355627,758.5777803055316,5128.830318661158
t1942,0.0,0.0,4184.752538355626,58.57778030553163,4243.330318661157
t1943,0.0,0.0,2450.8525383556243,758.5777803055316,3209.430318661156
t1944,0.0,0.0,1764.922398388404,653.6079202727512,2418.5303186611554
t1945,0.0,0.0,621.422398388404,1353.6079202727512,1975.0303186611552
t1946,0.0,0.0,367.72239838840324,1353.6079202727512,1721.3303186611545
t1947,0.0,0.0,893.2303186611553,700.0,1593.2303186611553
t1948,0.0,0.0,1641.2303186611553,0.0,1641.2303186611553
t1949,0.0,0.0,2030.5303186611545,0.0,2030.5303186611545
t1950,0.0,0.0,2748.830318661154,0.0,2748.830318661154
t1951,0.0,0.0,3503.5303186611545,0.0,3503.5303186611545
t1952,0.0,0.0,3654.3080989666823,700.0,4354.308098966682
t1953,0.0,0.0,4552.0303186611545,0.0,4552.0303186611545
t1954,0.0,0.0,3956.3303186611574,839.1762391817463,4795.506557842904
t1955,0.0,0.0,2905.6303186611567,1492.7841594544975,4398.414478115654
t1956,0.0,0.0,2453.1303186611567,1446.3920797272488,3899.5223983884052
t1957,0.0,0.0,2023.930318661156,1400.0,3423.930318661156
t1958,0.0,0.0,1731.9223983884058,1353.6079202727512,3085.5303186611573
t1959,0.0,0.0,2269.222398388405,653.6079202727512,2922.8303186611565
t1960,0.0,0.0,3030.330318661154,0.0,3030.330318661154
t1961,0.0,0.0,3430.6303186611567,0.0,3430.6303186611567
t1962,0.0,0.0,3470.6080989666852,700.0,4170.608098966685
t1963,0.0,0.0,4612.330318661157,0.0,4612.330318661157
t1964,0.0,0.0,4124.222398388403,653.6079202727512,4777.830318661155
t1965,0.0,0.0,3048.6223983884047,1353.6079202727512,4402.230318661156
t1966,0.0,0.0,2388.4223983884076,1353.6079202727512,3742.030318661159
t1967,0.0,0.0,2309.7223983884032,653.6079202727512,2963.3303186611547
t1968,0.0,0.0,2246.1303186611567,0.0,2246.1303186611567
t1969,0.0,0.0,1725.7303186611553,0.0,1725.7303186611553
t1970,0.0,0.0,1377.3303186611574,0.0,1377.3303186611574
t1971,0.0,0.0,506.5303186611545,700.0,1206.5303186611545
t1972,0.0,0.0,0.0,1249.122398388404,1249.122398388404
t1973,0.0,0.0,39.530318661154524,1400.0,1439.5303186611545
t1974,0.0,0.0,1278.8303186611574,700.0,1978.8303186611574
t1975,0.0,0.0,2366.430318661156,0.0,2366.430318661156
t1976,0.0,0.0,2673.5303186611545,0.0,2673.5303186611545
t1977,0.0,0.0,2014.6303186611567,700.0,2714.6303186611567
t1978,0.0,0.0,2081.3223983884054,653.6079202727512,2734.930318661157
t1979,0.0,0.0,1297.2223983884032,1353.6079202727512,2650.8303186611547
t1980,0.0,0.0,1215.8144781156516,1353.6079202727512,2569.422398388403
t1981,0.0,0.0,935.7303186611553,1400.0,2335.7303186611553
t1982,0.0,0.0,1013.4223983884021,1353.6079202727512,2367.0303186611536
t1983,0.0,0.0,1848.0223983884025,653.6079202727512,2501.630318661154
t1984,0.0,0.0,1428.6223983884047,1353.6079202727512,2782.230318661156
t1985,0.0,0.0,2452.130318661153,746.3920797272488,3198.5223983884016
t1986,0.0,0.0,2139.930318661156,1400.0,3539.930318661156
t1987,0.0,0.0,2914.8223983884036,1353.6079202727512,4268.430318661155
t1988,0.0,0.0,3650.422398388402,653.6079202727512,4304.030318661154
t1989,0.0,0.0,3664.3303186611574,0.0,3664.3303186611574
t1990,0.0,0.0,2741.3303186611574,0.0,2741.3303186611574
t1991,0.0,0.0,1725.2303186611553,0.0,1725.2303186611553
t1992,0.0,0.0,289.73031866115525,700.0,989.7303186611553
t1993,0.0,0.0,0.0,606.2303186611553,606.2303186611553
t1994,0.0,0.0,370.430318661156,0.0,370.430318661156
t1995,0.0,0.0,361.430318661156,0.0,361.430318661156
t1996,0.0,0.0,0.0,642.1303186611567,642.1303186611567
t1997,0.0,0.0,264.0,1342.1303186611567,1606.1303186611567
t1998,0.0,0.0,1979.8223983884054,1353.6079202727512,3333.430318661157
t1999,0.0,0.0,3180.977958999467,1353.6079202727512,4534.585879272218
t2000,0.0,0.0,4445.208098966687,700.0,5145.208098966687
t2001,0.0,0.0,4756.330318661157,0.0,4756.330318661157
t2002,0.0,0.0,4082.8303186611574,700.0,4782.830318661157
t2003,0.0,0.0,3449.9144781156556,1353.6079202727512,4803.522398388407
t2004,0.0,0.0,3056.430318661156,1400.0,4456.430318661156
t2005,0.0,0.0,2935.422398388404,1353.6079202727512,4289.030318661155
t2006,0.0,0.0,3455.722398388407,653.6079202727512,4109.330318661158
t2007,0.0,0.0,2714.522398388406,1353.6079202727512,4068.1303186611576
t2008,0.0,0.0,3112.5144781156523,1353.6079202727512,4466.122398388404
t2009,0.0,0.0,3353.7303186611553,1400.0,4753.730318661155
t2010,0.0,0.0,4059.592258421181,1353.6079202727512,5413.200178693933
t2011,0.0,0.0,4812.322398388404,653.6079202727512,5465.930318661155
t2012,0.0,0.0,4370.252538355627,1082.1777803055302,5452.430318661157
t2013,0.0,0.0,3347.922398388404,1353.6079202727512,4701.530318661155
t2014,0.0,0.0,2953.6223983884047,653.6079202727512,3607.230318661156
t2015,0.0,0.0,2517.1303186611567,0.0,2517.1303186611567
t2016,0.0,0.0,1746.0303186611545,0.0,1746.0303186611545
t2017,0.0,0.0,1345.3303186611538,0.0,1345.3303186611538
t2018,0.0,0.0,484.73031866115525,700.0,1184.7303186611553
t2019,0.0,0.0,0.0,1226.630318661153,1226.630318661153
t2020,0.0,0.0,1025.4000000000015,526.6303186611531,1552.0303186611545
t2021,0.0,0.0,1361.9000000000015,1273.0223983884018,2634.922398388403
t2022,0.0,0.0,2983.3303186611574,1400.0,4383.330318661157
t2023,0.0,0.0,4370.252538355627,1353.6079202727512,5723.860458628378
t2024,0.0,0.0,4718.082678322851,703.4476403383032,5421.5303186611545
t2025,0.0,0.0,4370.252538355628,760.0777803055298,5130.330318661157
t2026,0.0,0.0,4370.252538355627,788.2666704582953,5158.519208813922
t2027,0.0,0.0,4585.841428508393,88.26667045829527,4674.108098966688
t2028,0.0,0.0,4393.330318661157,0.0,4393.330318661157
t2029,0.0,0.0,4184.5303186611545,0.0,4184.5303186611545
t2030,0.0,0.0,3353.9144781156538,607.2158405455025,3961.1303186611563
t2031,0.0,0.0,2633.6144781156545,1353.6079202727512,3987.222398388406
t2032,0.0,0.0,2786.3303186611574,1400.0,4186.330318661157
t2033,0.0,0.0,3270.7223983884014,1353.6079202727512,4624.330318661153
t2034,0.0,0.0,4370.252538355627,1177.095101982679,5547.347640338306
t2035,0.0,0.0,4946.369860032777,729.930318661156,5676.300178693933
t2036,0.0,0.0,4392.622398388405,1353.6079202727512,5746.230318661156
t2037,0.0,0.0,3693.522398388406,1353.6079202727512,5047.130318661158
t2038,0.0,0.0,2608.022398388406,1353.6079202727512,3961.6303186611576
t2039,0.0,0.0,1449.8223983884054,1353.6079202727512,2803.430318661157
t2040,0.0,0.0,664.5223983884061,1353.6079202727512,2018.1303186611574
t2041,0.0,0.0,962.2223983884032,653.6079202727512,1615.8303186611545
t2042,0.0,0.0,54.02239838840251,1353.6079202727512,1407.6303186611538
t2043,0.0,0.0,56.522398388406145,1353.6079202727512,1410.1303186611574
t2044,0.0,0.0,366.72239838840324,1353.6079202727512,1720.3303186611545
t2045,0.0,0.0,1339.0223983884025,1353.6079202727512,2692.630318661154
t2046,0.0,0.0,3700.222398388407,653.6079202727512,4353.830318661158
t2047,0.0,0.0,3952.6223983884047,1353.6079202727512,5306.230318661156
t2048,0.0,0.0,4370.252538355627,1353.6079202727512,5723.860458628378
t2049,0.0,0.0,4606.002538355627,558.8277803055307,5164.830318661157
t2050,0.0,0.0,4174.822398388405,653.6079202727512,4828.430318661157
t2051,0.0,0.0,3155.6223983884047,1353.6079202727512,4509.230318661156
t2052,0.0,0.0,3573.722398388407,653.6079202727512,4227.330318661158
t2053,0.0,0.0,4087.3303186611574,0.0,4087.3303186611574
t2054,0.0,0.0,3257.030318661158,700.0,3957.030318661158
t2055,0.0,0.0,3893.8303186611574,0.0,3893.8303186611574
t2056,0.0,0.0,4137.5303186611545,0.0,4137.5303186611545
t2057,0.0,0.0,4370.252538355627,185.17778030553018,4555.430318661157
t2058,0.0,0.0,4016.752538355626,931.5698600327789,4948.3223983884045
t2059,0.0,0.0,4370.252538355627,1400.0,5770.252538355627
t2060,0.0,0.0,4578.974758050095,1077.4555606110607,5656.430318661156
t2061,0.0,0.0,4370.252538355628,593.1777803055284,4963.430318661156
t2062,0.0,0.0,3128.830318661154,746.3920797272488,3875.2223983884023
t2063,0.0,0.0,1304.5303186611545,1400.0,2704.5303186611545
t2064,0.0,0.0,526.4223983884058,1353.6079202727512,1880.030318661157
t2065,0.0,0.0,61.722398388405054,1353.6079202727512,1415.3303186611563
t2066,0.0,0.0,0.0,1203.3303186611574,1203.3303186611574
t2067,0.0,0.0,0.0,1171.5303186611545,1171.5303186611545
t2068,0.0,0.0,109.12239838840469,1353.6079202727512,1462.730318661156
t2069,0.0,0.0,1119.3223983884054,1353.6079202727512,2472.930318661157
t2070,0.0,0.0,3509.1223983884047,653.6079202727512,4162.730318661156
t2071,0.0,0.0,4029.9922584211818,1353.6079202727512,5383.600178693933
t2072,0.0,0.0,4607.122398388404,653.6079202727512,5260.730318661155
t2073,0.0,0.0,4370.252538355627,907.7277803055285,5277.980318661155
t2074,0.0,0.0,4575.702538355627,207.72778030552854,4783.430318661156
t2075,0.0,0.0,4370.252538355627,192.47778030552945,4562.730318661156
t2076,0.0,0.0,4365.630318661157,0.0,4365.630318661157
t2077,0.0,0.0,4289.430318661156,0.0,4289.430318661156
t2078,0.0,0.0,3499.022398388406,653.6079202727512,4152.630318661158
t2079,0.0,0.0,2825.522398388406,1353.6079202727512,4179.130318661158
t2080,0.0,0.0,3158.722398388407,1353.6079202727512,4512.330318661158
t2081,0.0,0.0,4209.822398388405,653.6079202727512,4863.430318661157
t2082,0.0,0.0,3698.222398388407,1353.6079202727512,5051.830318661158
t2083,0.0,0.0,4303.922398388404,1353.6079202727512,5657.530318661155
t2084,0.0,0.0,4587.752538355627,758.0777803055307,5345.830318661157
t2085,0.0,0.0,4370.252538355627,58.07778030553072,4428.330318661157
t2086,0.0,0.0,3215.5303186611545,0.0,3215.5303186611545
t2087,0.0,0.0,2027.430318661156,0.0,2027.430318661156
t2088,0.0,0.0,1141.1303186611567,0.0,1141.1303186611567
t2089,0.0,0.0,632.2303186611553,0.0,632.2303186611553
t2090,0.0,0.0,287.1303186611567,0.0,287.1303186611567
t2091,0.0,0.0,0.0,198.93031866115598,198.93031866115598
t2092,0.0,0.0,0.0,425.1303186611567,425.1303186611567
t2093,0.0,0.0,1352.8303186611574,0.0,1352.8303186611574
t2094,0.0,0.0,2381.930318661156,700.0,3081.930318661156
t2095,0.0,0.0,4334.430318661156,0.0,4334.430318661156
t2096,0.0,0.0,4160.330318661157,746.3920797272488,4906.722398388406
t2097,0.0,0.0,3817.2303186611553,1400.0,5217.230318661155
