BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3
t1432,5088.647502357466,409.47546795979474,-1785.1344451902046,0.0,0.0,0.0,0.0,6595.1448290797325,-43.133354206787104,-10265.0,12449.325928432605,1114.8066035915167,-4696.830312874122,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-2931.0,2431.6280249130727,742.0374748499587,-1072.6895356265125,0.0,0.0,0.0,0.0,-695.1448290797321,-6.831135056787102,-1399.0
t1433,4837.045186704938,0.0,-0.0,0.0,0.0,0.0,0.0,6263.761734916868,-45.80692162180655,-11055.0,5847.645777792261,1621.6709524085577,-0.0,0.0,0.0,0.0,0.0,-4285.945655884732,-26.371074316087803,-3157.0,1907.315066696899,1596.9368596409558,-0.0,0.0,0.0,0.0,0.0,-1977.8160790321358,-19.435847305718752,-1507.0
t1434,7555.244202227648,2194.6099131499996,-0.0,0.0,0.0,0.0,0.0,2030.6402485746523,-12.494363952299578,-11768.0,639.0856136266615,4765.048998900289,-0.0,0.0,0.0,0.0,0.0,-2030.6402485746523,-12.494363952299578,-3361.0,1454.8892087215847,150.11079127841523,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-1605.0
t1435,7555.244202227648,2194.6099131499996,-0.0,0.0,0.0,0.0,0.0,2076.9250350938946,-12.779150471542374,-11814.0,1928.8683663230995,3534.8358192423375,-0.0,0.0,0.0,0.0,0.0,-2076.9250350938946,-12.779150471542374,-3374.0,1601.4197184630807,9.58028153691928,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-1611.0
t1436,7555.244202227648,0.0,-0.0,0.0,0.0,0.0,0.0,4056.9268562173784,-30.171058445026645,-11582.0,2787.6153951899337,3175.718615039289,-0.0,0.0,0.0,0.0,0.0,-2639.095868437043,-16.238141792179846,-3308.0,3010.7639044331827,0.0,-0.0,0.0,0.0,0.0,0.0,-1417.830987780336,-13.932916652846798,-1579.0
t1437,7555.244202227648,0.0,-0.0,0.0,0.0,0.0,0.0,3606.094112980327,-32.338315207976386,-11129.0,3899.0741330605138,128.47140948833,-0.0,0.0,0.0,0.0,0.0,-843.3564391125345,-5.1891034363096376,-3179.0,4306.886885639459,0.0,-0.0,0.0,0.0,0.0,0.0,-2762.7376738677926,-27.14921177166675,-1517.0
t1438,4167.767161604015,0.0,-0.0,0.0,0.0,0.0,0.0,6276.385241400962,-49.1524030049774,-10395.0,6399.104443071866,0.0,-0.0,0.0,0.0,0.0,0.0,-3409.1283541527246,-20.97608891914085,-2969.0,4312.4332013340745,0.0,-0.0,0.0,0.0,0.0,0.0,-2867.2568872482375,-28.17631408583656,-1417.0
t1439,5162.04580652991,0.0,-0.0,0.0,0.0,0.0,0.0,4275.716971584654,-34.76277811456327,-9403.0,4671.660603993316,0.0,-0.0,0.0,0.0,0.0,0.0,-1974.511595071536,-12.149008921780162,-2685.0,3605.8191457059006,0.0,-0.0,0.0,0.0,0.0,0.0,-2301.205376513118,-22.613769192783103,-1282.0
t1440,3755.031877590357,0.0,-0.0,0.0,0.0,0.0,0.0,4780.075557740261,-44.10743533061786,-8491.0,3208.875299070878,0.0,-0.0,0.0,0.0,0.0,0.0,-780.0755577402603,-4.799741330617866,-2424.0,5958.506249483392,0.0,-762.1985554833926,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1157.0
t1441,3535.8542866425396,0.0,-0.0,0.0,0.0,0.0,0.0,4406.957382967835,-41.81166961037437,-7901.0,5407.89774362306,0.0,-2741.4363850448503,0.0,0.0,0.0,0.0,-406.9573829678348,-2.5039756103743755,-2257.0,6280.643187370848,0.0,-1164.3354933708488,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1077.0
t1442,3651.3348342550867,0.0,-0.0,0.0,0.0,0.0,0.0,3990.4027851412948,-38.7376193963811,-7603.0,2301.2912874303593,0.0,-0.0,0.0,0.0,0.0,0.0,-129.49451821359418,-0.7967692167650106,-2171.0,4934.8491171073165,0.0,-0.0,0.0,0.0,0.0,0.0,-3860.9082669277004,-37.94085017961609,-1036.0
t1443,4645.1036170150755,0.0,-0.0,0.0,0.0,0.0,0.0,2858.229299053536,-46.33291606861147,-7457.0,994.2545211221476,0.0,-0.0,0.0,0.0,0.0,0.0,1141.7707009464639,-7.025222068611466,-2129.0,5204.18471846368,0.0,-148.87702446368084,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1016.0
t1444,5651.661432729396,0.0,-0.0,0.0,0.0,0.0,0.0,1856.864177452841,-42.525610182236626,-7466.0,622.0373067392386,0.0,-0.0,0.0,0.0,0.0,0.0,1519.310889339027,-9.348196078265552,-2132.0,4427.352480895839,0.0,-0.0,0.0,0.0,0.0,0.0,-3376.175066791868,-33.177414103971074,-1018.0
t1445,7555.244202227648,0.0,-0.0,0.0,0.0,0.0,0.0,171.08385120610015,-20.328053433747257,-7706.0,436.1504590515359,605.1326227100537,-0.0,0.0,0.0,0.0,0.0,1166.8967387699784,-7.179820531567468,-2201.0,2401.1288228782587,0.0,-0.0,0.0,0.0,0.0,0.0,-1337.9805899760786,-13.14823290217979,-1050.0
t1446,7555.244202227648,915.755797772352,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-8471.0,1.266811202858965,2417.7331887971413,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-2419.0,1092.4520413693426,62.54795863065751,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-1155.0
t1447,7555.244202227648,1017.4326517059905,-0.0,0.0,0.0,0.0,0.0,1242.1013527928842,-7.778206726524021,-9807.0,7.242452706335436,4005.350429707162,-0.0,0.0,0.0,0.0,0.0,-1205.1775233343894,-7.415359079108346,-2800.0,1374.2866771059103,0.0,-0.0,0.0,0.0,0.0,0.0,-36.923829458494836,-0.36284764741567516,-1337.0
t1448,7555.244202227648,149.56799350914451,-0.0,0.0,0.0,0.0,0.0,2799.4123603644234,-17.224556101214926,-10487.0,0.0,5811.636916465639,-0.0,0.0,0.0,0.0,0.0,-2799.4123603644234,-17.224556101214926,-2995.0,536.3139816828935,892.6860183171065,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-1429.0
t1449,10789.825150520162,0.0,-0.0,0.0,0.0,0.0,0.0,-134.6559141547401,-1.1692363654217042,-10654.0,3001.3371966723485,0.0,-0.0,0.0,0.0,0.0,0.0,41.920738213337756,-0.25793488568650286,-3043.0,1361.176125538333,0.0,-0.0,0.0,0.0,0.0,0.0,92.73517594140235,-0.9113014797352014,-1453.0
t1450,9953.663947763804,0.0,-0.0,0.0,0.0,0.0,0.0,754.6122630337468,-6.276210797551649,-10702.0,6960.634739609805,0.0,-3592.6274773616233,0.0,0.0,0.0,0.0,-310.09924685536845,-1.9080153928124632,-3056.0,1963.3211712459129,0.0,-55.43995966279542,0.0,0.0,0.0,0.0,-444.5130161783783,-4.368195404739186,-1459.0
t1451,11782.739701183365,0.0,-1412.313757916707,0.0,0.0,0.0,0.0,295.39157703240846,-1.8175202990668813,-10664.0,9154.84601379712,0.0,-5811.636916465639,0.0,0.0,0.0,0.0,-295.39157703240846,-1.8175202990668813,-3046.0,1699.8751501807208,0.0,-245.87515018072077,0.0,0.0,0.0,0.0,-0.0,-0.0,-1454.0
t1452,12812.967041521251,0.0,-2194.6099131499996,0.0,0.0,0.0,0.0,-20.811387188576003,-16.545741182677162,-10581.0,9862.544181302912,0.0,-5811.636916465639,0.0,0.0,0.0,0.0,-1022.6151968740458,-6.292067963227459,-3022.0,1237.0965456504623,0.0,-827.2694564936342,0.0,0.0,0.0,0.0,1043.4265840626217,-10.253673219449702,-1443.0
t1453,12860.25616534004,0.0,-2194.6099131499996,0.0,0.0,0.0,0.0,-185.4725361165359,-1.1737160735056584,-10479.0,8520.796368640335,0.0,-5703.331151546017,0.0,0.0,0.0,0.0,176.62152072806845,-1.0867378223858657,-2993.0,1419.235962862652,0.0,-0.0,0.0,0.0,0.0,0.0,8.85101538846748,-0.08697825111979271,-1428.0
t1454,12341.764700612612,0.0,-1844.9412140908148,0.0,0.0,0.0,0.0,-47.35810207559464,-0.4653844462020596,-10449.0,7140.268413018877,0.0,-4155.268413018877,0.0,0.0,0.0,0.0,-0.0,-0.0,-2985.0,1377.1072823706072,0.0,-0.0,0.0,0.0,0.0,0.0,47.35810207559464,-0.4653844462020596,-1424.0
t1455,10468.777617932748,0.0,-0.0,0.0,0.0,0.0,0.0,-44.15311154132895,-9.624506391419402,-10415.0,6533.57966452919,0.0,-2979.9027126384694,0.0,0.0,0.0,0.0,-575.1381735824293,-3.538778308291541,-2975.0,806.7944429593696,0.0,-0.0,0.0,0.0,0.0,0.0,619.2912851237583,-6.08572808312786,-1420.0
t1456,9577.135656452441,0.0,-0.0,0.0,0.0,0.0,0.0,1011.3957348720129,-12.531391324454157,-10576.0,4434.817353190932,0.0,-0.0,0.0,0.0,0.0,0.0,-1406.1653325025186,-8.652020688413398,-3020.0,1051.109773005535,0.0,-0.0,0.0,0.0,0.0,0.0,394.76959763050564,-3.8793706360407594,-1442.0
t1457,8240.607109337332,2194.6099131499996,-0.0,0.0,0.0,0.0,0.0,961.7002407152186,-5.917263202551122,-11391.0,1268.3923595674316,2952.2251443503383,-0.0,0.0,0.0,0.0,0.0,-961.7002407152186,-5.917263202551122,-3253.0,575.7372692432454,977.2627307567545,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-1553.0
t1458,8240.607109337332,2194.6099131499996,-0.0,0.0,0.0,0.0,0.0,1395.3685665802968,-8.58558906763039,-11822.0,978.9047590005463,3801.0493966473805,-0.0,0.0,0.0,0.0,0.0,-1395.3685665802968,-8.58558906763039,-3376.0,590.5059696914493,1020.4940303085508,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-1611.0
t1459,8240.607109337332,2194.6099131499996,-0.0,0.0,0.0,0.0,0.0,1221.1419086594356,-19.358931146765414,-11637.0,1155.919245269477,4141.565147788336,-0.0,0.0,0.0,0.0,0.0,-1962.409845216597,-12.074547841215336,-3323.0,681.7263059521417,170.29014079624704,-0.0,0.0,0.0,0.0,0.0,741.2679365571615,-7.2843833055500795,-1586.0
t1460,8240.607109337332,323.80223024229787,-0.0,0.0,0.0,0.0,0.0,2805.48933745222,-30.898677031853612,-11339.0,1107.7358410149536,5811.636916465639,-0.0,0.0,0.0,0.0,0.0,-3658.860089546709,-22.512667933883602,-3238.0,701.0152570034809,0.0,-0.0,0.0,0.0,0.0,0.0,853.3707520944891,-8.38600909797001,-1546.0
t1461,8240.607109337332,398.5395532598546,-0.0,0.0,0.0,0.0,0.0,2353.76458378044,-28.91124637762474,-10964.0,2283.4576747744695,4124.277980966215,-0.0,0.0,0.0,0.0,0.0,-3256.6974616798125,-20.038194060872762,-3131.0,599.9401744173791,0.0,-0.0,0.0,0.0,0.0,0.0,902.9328778993728,-8.873052316751977,-1494.0
t1462,8240.607109337332,0.0,-0.0,0.0,0.0,0.0,0.0,2177.471822396577,-26.078931733909585,-10392.0,2496.776133300782,3460.5463843211314,-0.0,0.0,0.0,0.0,0.0,-2971.041938712932,-18.280578908982665,-2968.0,631.2282365085719,0.0,-0.0,0.0,0.0,0.0,0.0,793.570116316355,-7.798352824926922,-1417.0
t1463,8240.607109337332,2004.0635498943384,-0.0,0.0,0.0,0.0,0.0,-650.2804034533856,-6.390255778285555,-9588.0,2340.8133174740915,397.18668252590896,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-2738.0,664.1098523249,0.0,-0.0,0.0,0.0,0.0,0.0,650.2804034533856,-6.390255778285555,-1308.0
t1464,8240.607109337332,1078.8164060535034,-0.0,0.0,0.0,0.0,0.0,-559.9212124698676,-5.502302920968634,-8754.0,2470.847945179272,29.15205482072844,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-2500.0,638.5810904511011,0.0,-0.0,0.0,0.0,0.0,0.0,559.9212124698676,-5.502302920968634,-1193.0
t1465,8240.607109337332,0.0,-0.0,0.0,0.0,0.0,0.0,-111.19522141251453,-7.4118879248185765,-8122.0,1848.5097557697422,868.3704232741492,-0.0,0.0,0.0,0.0,0.0,-395.4470257235481,-2.433153320344395,-2319.0,605.3364874684116,0.0,-0.0,0.0,0.0,0.0,0.0,506.6422471360627,-4.978734604474181,-1107.0
t1466,8002.033885842337,0.0,-0.0,0.0,0.0,0.0,0.0,-242.77224108146598,-6.26164476087033,-7753.0,2458.0442693969458,0.0,-0.0,0.0,0.0,0.0,0.0,-242.55186752404725,-1.4924018728982595,-2214.0,576.4451342824588,0.0,-0.0,0.0,0.0,0.0,0.0,485.32410860551323,-4.76924288797207,-1057.0
t1467,6859.038320705894,0.0,-0.0,0.0,0.0,0.0,0.0,729.8147526567511,-11.853073362645162,-7577.0,3361.882044707879,0.0,-0.0,0.0,0.0,0.0,0.0,-1190.5566466911548,-7.32539801672397,-2164.0,576.7857813115173,0.0,-0.0,0.0,0.0,0.0,0.0,460.74189403440374,-4.527675345921192,-1033.0
t1468,6005.523728869627,0.0,-0.0,0.0,0.0,0.0,0.0,1529.0481564546433,-16.571885324269495,-7518.0,4136.515466406097,0.0,-0.0,0.0,0.0,0.0,0.0,-1977.3489991681586,-12.166467237938248,-2147.0,581.1045753728158,0.0,-0.0,0.0,0.0,0.0,0.0,448.3008427135154,-4.405418086331248,-1025.0
t1469,5626.970148562147,0.0,-0.0,0.0,0.0,0.0,0.0,1979.4699185790864,-19.44006714123409,-7587.0,4615.801867568556,0.0,-0.0,0.0,0.0,0.0,0.0,-2433.8267300554035,-14.975137513152399,-2167.0,585.1081181517646,0.0,-0.0,0.0,0.0,0.0,0.0,454.3568114763171,-4.4649296280816895,-1035.0
t1470,6520.851039585066,0.0,-0.0,0.0,0.0,0.0,0.0,1366.9213834032473,-15.772422988314032,-7872.0,4086.8636868771127,0.0,-0.0,0.0,0.0,0.0,0.0,-1827.6184992024273,-11.24518767468485,-2248.0,616.8301195144492,0.0,-0.0,0.0,0.0,0.0,0.0,460.6971157991799,-4.527235313629182,-1073.0
t1471,7066.415865478001,0.0,-0.0,0.0,0.0,0.0,0.0,1398.490807299829,-16.906672777830625,-8448.0,4342.813764571031,0.0,-0.0,0.0,0.0,0.0,0.0,-1918.0123906493748,-11.801373921655765,-2413.0,636.5837155066292,0.0,-0.0,0.0,0.0,0.0,0.0,519.5215833495457,-5.1052988561748585,-1151.0
t1472,8240.607109337332,0.0,-0.0,0.0,0.0,0.0,0.0,864.3739325319273,-13.981041869259963,-9091.0,3995.9043730040125,15.220152037490582,-0.0,0.0,0.0,0.0,0.0,-1406.470625907651,-8.653899133853766,-2596.0,702.2304493596824,0.0,-0.0,0.0,0.0,0.0,0.0,542.0966933757238,-5.327142735406195,-1239.0
t1473,7518.1334285674775,0.0,-0.0,0.0,0.0,0.0,0.0,2306.6256067705526,-29.759035338031307,-9795.0,7793.892430039053,0.0,-1695.943519091783,0.0,0.0,0.0,0.0,-3280.7626457700026,-20.186265177267195,-2797.0,370.435731161314,0.0,-0.0,0.0,0.0,0.0,0.0,974.1370389994503,-9.572770160764113,-1335.0
t1474,10379.125419604166,0.0,-2194.6099131499996,0.0,0.0,0.0,0.0,2100.847824174256,-28.3633306284255,-10257.0,9733.05847144194,0.0,-3717.3117568451357,0.0,0.0,0.0,0.0,-3066.876473605144,-18.870240991659852,-2930.0,441.46444020587796,0.0,-0.0,0.0,0.0,0.0,0.0,966.0286494308876,-9.49308963676565,-1398.0
t1475,11475.219753832509,0.0,-2194.6099131499996,0.0,0.0,0.0,0.0,1212.576792833919,-22.186633516430444,-10471.0,10029.777167651499,0.0,-4891.5492411772275,0.0,0.0,0.0,0.0,-2134.097001552626,-13.13092492164768,-2991.0,515.535499876076,0.0,-0.0,0.0,0.0,0.0,0.0,921.5202087187068,-9.055708594782766,-1428.0
t1476,11416.108349059023,0.0,-2194.6099131499996,0.0,0.0,0.0,0.0,1308.2550541193195,-33.75349002834419,-10496.0,11023.433889216662,0.0,-5091.71166168442,0.0,0.0,0.0,0.0,-2916.7755453191025,-17.946682213141496,-2997.0,442.5273649213147,0.0,-604.241048305895,0.0,0.0,0.0,0.0,1608.520491199783,-15.806807815202689,-1431.0
t1477,11512.375493975842,0.0,-2194.6099131499996,0.0,0.0,0.0,0.0,1153.5398572358642,-21.305438061708557,-10450.0,10502.242588919162,0.0,-5462.026739468061,0.0,0.0,0.0,0.0,-2042.6476052120113,-12.568244239089681,-2985.0,543.6294458464716,0.0,-0.0,0.0,0.0,0.0,0.0,889.1077479761472,-8.737193822618876,-1424.0
t1478,11237.085237459325,0.0,-1301.3496295477253,0.0,0.0,0.0,0.0,431.5701447870322,-17.305752698634183,-10350.0,9224.629440623157,0.0,-4912.961774481005,0.0,0.0,0.0,0.0,-1348.3712477470222,-8.296418395130736,-2955.0,503.2082313435133,0.0,-0.0,0.0,0.0,0.0,0.0,916.8011029599901,-9.009334303503445,-1411.0
t1479,10801.349739414776,0.0,-2194.6099131499996,0.0,0.0,0.0,0.0,1699.6760640560515,-26.41589032083025,-10280.0,9376.020398894134,0.0,-3725.113614973847,0.0,0.0,0.0,0.0,-2698.304337245022,-16.602446675265135,-2936.0,413.1851704565946,0.0,-0.0,0.0,0.0,0.0,0.0,998.6282731889704,-9.813443645565114,-1402.0
t1480,8501.071645086577,0.0,-0.0,0.0,0.0,0.0,0.0,1932.976546200002,-26.04819128658034,-10408.0,6558.689593912733,0.0,-750.5819323509562,0.0,0.0,0.0,0.0,-2818.7640361764516,-17.343625385324756,-2972.0,541.9170759248065,0.0,-0.0,0.0,0.0,0.0,0.0,885.7874899764493,-8.704565901255583,-1419.0
t1481,8240.607109337332,2194.6099131499996,-0.0,0.0,0.0,0.0,0.0,672.9234204755942,-4.140442962927563,-11104.0,2848.871777174201,999.1920862643208,-0.0,0.0,0.0,0.0,0.0,-672.9234204755942,-4.140442962927563,-3171.0,751.1194199323611,762.8805800676388,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-1514.0
t1482,8240.607109337332,2194.6099131499996,-0.0,0.0,0.0,0.0,0.0,976.7931058845373,-6.010128371869429,-11406.0,2300.3198189766863,1939.483415279721,-0.0,0.0,0.0,0.0,0.0,-976.7931058845373,-6.010128371869429,-3257.0,928.3414855259832,626.6585144740169,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-1555.0
t1483,8240.607109337332,0.0,-0.0,0.0,0.0,0.0,0.0,2995.825963657234,-18.433072994566924,-11218.0,1562.1641057879012,4656.094930863899,-0.0,0.0,0.0,0.0,0.0,-2995.825963657234,-18.433072994566924,-3204.0,992.537809202243,537.462190797757,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-1530.0
t1484,8240.607109337332,0.0,-0.0,0.0,0.0,0.0,0.0,2628.566244537155,-16.173353874488186,-10853.0,2025.1416335593553,3719.597964852288,-0.0,0.0,0.0,0.0,0.0,-2628.566244537155,-16.173353874488186,-3100.0,860.4098396097445,618.5901603902557,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-1479.0
t1485,8240.607109337332,0.0,-0.0,0.0,0.0,0.0,0.0,2253.256997326774,-13.864106664106357,-10480.0,1913.6539624022691,3346.4671415886114,-0.0,0.0,0.0,0.0,0.0,-2253.256997326774,-13.864106664106357,-2993.0,834.745028329722,593.254971670278,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-1428.0
t1486,8240.607109337332,1563.9513474091311,-0.0,0.0,0.0,0.0,0.0,161.43483865886463,-0.9932954053286435,-9965.0,2598.0295774922793,410.39855657191447,-0.0,0.0,0.0,0.0,0.0,-161.43483865886463,-0.9932954053286435,-2846.0,1079.145692380162,278.854307619838,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-1358.0
t1487,8240.607109337332,779.4603470696851,-0.0,0.0,0.0,0.0,0.0,234.37463159968243,-1.4420880067003707,-9253.0,2878.8167196063823,0.0,-0.0,0.0,0.0,0.0,0.0,-234.37463159968243,-1.4420880067003707,-2643.0,893.2834638322406,368.71653616775933,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-1262.0
t1488,8240.607109337332,0.0,-0.0,0.0,0.0,0.0,0.0,234.60597175334755,-2.213081090679314,-8473.0,2703.5045784345452,0.0,-0.0,0.0,0.0,0.0,0.0,-282.7647499732864,-1.7398284612585084,-2419.0,1040.6266588363253,66.68781557315661,-0.0,0.0,0.0,0.0,0.0,48.158778219938895,-0.47325262942080565,-1155.0
t1489,7866.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-7866.0,1995.9351361717163,250.0648638282836,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-2246.0,1072.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-1072.0
t1490,7485.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-7485.0,2051.6506786327554,86.34932136724485,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-2138.0,1020.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-1020.0
t1491,7195.103164403748,0.0,-0.0,0.0,0.0,0.0,0.0,64.29242162668832,-0.39558603043665075,-7259.0,2137.688007657125,0.0,-0.0,0.0,0.0,0.0,0.0,-64.29242162668832,-0.39558603043665075,-2073.0,988.9999999999999,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-989.0
t1492,7155.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-7155.0,1569.2028180289808,474.7971819710192,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-2044.0,975.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-975.0
t1493,7051.9175113619885,0.0,-0.0,0.0,0.0,0.0,0.0,113.19484572756976,-1.11235708955913,-7164.0,1083.3467399723393,962.6532600276606,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-2045.9999999999998,1091.3072028171289,0.0,-0.0,0.0,0.0,0.0,0.0,-113.19484572756976,-1.11235708955913,-977.0
t1494,7032.367371932962,0.0,-0.0,0.0,0.0,0.0,0.0,308.6658638986324,-3.033235831593272,-7338.0,1041.4636651352764,1053.536334864724,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-2095.0,1311.6990997302255,0.0,-0.0,0.0,0.0,0.0,0.0,-308.6658638986324,-3.033235831593272,-1000.0
t1495,6945.394152818112,0.0,-0.0,0.0,0.0,0.0,0.0,770.1742910214224,-7.568443839534256,-7708.0,878.9703625097906,1322.0296374902096,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-2201.0,1827.7427348609567,0.0,-0.0,0.0,0.0,0.0,0.0,-770.1742910214224,-7.568443839534256,-1050.0
t1496,6977.866949743364,0.0,-0.0,0.0,0.0,0.0,0.0,1216.0834088853733,-11.950358628735783,-8182.0,893.3277612735479,1443.6722387264522,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-2337.0,2344.033767514109,0.0,-0.0,0.0,0.0,0.0,0.0,-1216.0834088853733,-11.950358628735783,-1116.0
t1497,7910.3056238071995,0.0,-0.0,0.0,0.0,0.0,0.0,924.7821395321495,-9.08776333934876,-8826.0,2246.37966044226,273.62033955774007,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-2520.0,2136.869902871498,0.0,-0.0,0.0,0.0,0.0,0.0,-924.7821395321495,-9.08776333934876,-1203.0
t1498,7797.252491707682,0.0,-0.0,0.0,0.0,0.0,0.0,1512.031491893083,-13.283983600766568,-9296.0,4629.5584084838365,0.0,-1543.333411360687,0.0,0.0,0.0,0.0,-428.5879305165966,-2.637066606552282,-2655.0,2361.0904783707006,0.0,-0.0,0.0,0.0,0.0,0.0,-1083.4435613764863,-10.646916994214287,-1267.0
t1499,9160.19259605633,0.0,-71.86710523777843,0.0,0.0,0.0,0.0,423.839547995878,-4.16503881443007,-9508.0,5887.935255224491,0.0,-3172.935255224492,0.0,0.0,0.0,0.0,-0.0,-0.0,-2715.0,2234.8515441879767,0.0,-509.84695737766907,0.0,0.0,0.0,0.0,-423.839547995878,-4.16503881443007,-1297.0
t1500,8574.145240159205,0.0,-0.0,0.0,0.0,0.0,0.0,1012.2422617421643,-9.387501901368868,-9577.0,7165.346077420224,0.0,-4277.061225382321,0.0,0.0,0.0,0.0,-152.34747046842816,-0.9373815694733953,-2735.0,2174.3449116056313,0.0,-0.0,0.0,0.0,0.0,0.0,-859.894791273736,-8.450120331895473,-1306.0
t1501,8866.324469468147,0.0,-389.2201353605079,0.0,0.0,0.0,0.0,1116.871072480997,-10.975406588633714,-9583.0,7101.148986209699,0.0,-4364.148986209699,0.0,0.0,0.0,0.0,-0.0,-0.0,-2737.0,2434.8464790696303,0.0,-0.0,0.0,0.0,0.0,0.0,-1116.871072480997,-10.975406588633714,-1307.0
t1502,8856.19108579269,0.0,-404.6971027131712,0.0,0.0,0.0,0.0,1036.319668851009,-9.81365193052952,-9478.0,8620.013990688121,0.0,-5811.636916465639,0.0,0.0,0.0,0.0,-100.75712385113215,-0.6199503713504223,-2707.0,2236.756246559056,0.0,-0.0,0.0,0.0,0.0,0.0,-935.5625449998768,-9.193701559179097,-1292.0
t1503,7935.742068605561,0.0,-0.0,0.0,0.0,0.0,0.0,1462.6310952764406,-14.373163882002792,-9384.0,6492.006575497839,0.0,-3812.0065754978377,0.0,0.0,0.0,0.0,-0.0,-0.0,-2680.0,3463.9356302542083,0.0,-707.9313710957647,0.0,0.0,0.0,0.0,-1462.6310952764406,-14.373163882002792,-1279.0
t1504,5020.020266061582,0.0,-0.0,0.0,0.0,0.0,0.0,4533.380330485378,-34.40059654696007,-9519.0,5498.263657639703,0.0,-0.0,0.0,0.0,0.0,0.0,-2762.267649914591,-16.99600772511101,-2719.0,3086.517269392636,0.0,-0.0,0.0,0.0,0.0,0.0,-1771.1126805707868,-17.40458882184906,-1298.0
t1505,6635.674893102969,0.0,-0.0,0.0,0.0,0.0,0.0,3846.38471688735,-28.059609990317494,-10454.0,2368.747490208504,3283.2164044977526,-0.0,0.0,0.0,0.0,0.0,-2650.6546327791193,-16.30926192713735,-2985.0,2632.480432171411,0.0,-0.0,0.0,0.0,0.0,0.0,-1195.7300841082306,-11.750348063180148,-1425.0
t1506,6635.674893102969,0.0,-0.0,0.0,0.0,0.0,0.0,4419.746828880095,-29.42172198306449,-11026.0,2279.1703459065106,4706.786668296117,-0.0,0.0,0.0,0.0,0.0,-3813.4929031691004,-23.464111033527868,-3149.0,2116.2115366605303,0.0,-0.0,0.0,0.0,0.0,0.0,-606.2539257109939,-5.957610949536621,-1504.0
t1507,6635.674893102969,0.0,-0.0,0.0,0.0,0.0,0.0,4293.488747806195,-28.16364090916292,-10901.0,2150.9179744695607,4803.791166875005,-0.0,0.0,0.0,0.0,0.0,-3818.2159696678013,-23.493171676764455,-3113.0,1965.9432473707918,0.0,-0.0,0.0,0.0,0.0,0.0,-475.2727781383934,-4.670469232398464,-1486.0
