Resource,MA_battery,CT_battery,ME_battery,Total
t1589,7558.781198502569,21510.42757253442,5748.369097081328,34817.577868118315
t1590,5173.33564073083,23160.13840178783,3945.058718427114,32278.532760945774
t1591,2787.8900829590916,22749.62332852403,1972.5293592135556,27510.04277069668
t1592,1832.4010469264845,18663.910151651417,-0.0,20496.3111985779
t1593,1092.0753193538405,13381.908805402683,1669.5488496383537,16143.532974394877
t1594,3111.11643945184,12515.225307695535,2333.0172579422983,17959.359005089675
t1595,5130.15755954984,17134.01229456986,4002.566107580652,26266.735961700353
t1596,7149.1986796478395,22480.718257718247,5672.114957219005,35302.03189458509
t1597,9168.23979974584,27827.424220866633,5865.604834862445,42861.26885547492
t1598,9273.406139575907,25850.326614072288,4319.27979746615,39443.01255111435
t1599,11292.447259673907,27827.424220866633,5988.828647104503,45108.70012764505
t1600,11292.447259673907,27827.424220866633,5988.828647104503,45108.70012764505
t1601,11292.447259673907,23394.938903875598,5988.828647104503,40676.21481065401
t1602,8907.001701902167,20616.519586191815,4016.2992878909477,33539.82057598493
t1603,6521.556144130429,15855.822250003617,3775.3012678899945,26152.67966202404
t1604,4136.11058635869,9853.297134894363,3432.7664866682594,17422.174207921315
t1605,1750.6650285869516,5269.982265134895,1460.237127454704,8480.88442117655
t1606,1479.3059656589242,-0.0,273.32302723880935,1752.6289928977335
t1607,-0.0,-0.0,-0.0,0.0
t1608,-0.0,2319.260595758071,-0.0,2319.260595758071
t1609,163.14794689428342,4067.163484159111,-0.0,4230.311431053394
t1610,163.14794689428342,5049.087954175109,12.909402436576054,5225.1453035059685
t1611,1156.657579630675,4961.989481357557,171.79465183546952,6290.441712823702
t1612,3097.2964595326753,2859.4954531337717,536.9126715499825,6493.70458421643
t1613,3097.2964595326753,4028.546443606337,1209.70424470962,8335.547147848632
t1614,4165.7753394346755,4227.239797653622,2054.006036333902,10447.0211734222
t1615,3985.764564271633,5205.027079015551,3723.5548859722558,12914.346529259441
t1616,3047.058136934677,6622.713424162498,4319.27979746615,13989.051358563325
t1617,3047.058136934677,7255.346598445205,5988.828647104503,16291.233382484384
t1618,5066.099257032676,11835.2020579358,4382.13667865067,21283.437993619147
t1619,5066.099257032676,16659.152354234306,2409.6073194371143,24134.858930704097
t1620,7085.140377130676,21214.588923029263,3309.644048723497,31609.373348883437
t1621,9104.181497228676,26561.294886177653,1337.1146895099412,37002.59107291627
t1622,11123.222617326675,27827.424220866633,2118.763582108518,41069.41042030183
t1623,11292.447259673907,27827.424220866633,1744.9353249401963,40864.80680548074
t1624,10652.862684493042,26368.68815997437,2649.7309478277966,39671.28179229521
t1625,10652.862684493042,26368.68815997437,4319.27979746615,41340.830641933564
t1626,10652.862684493042,27827.424220866633,5988.828647104503,44469.11555246418
t1627,8267.417126721304,22760.340763461543,4875.183037737878,35902.940927920725
t1628,5881.971568949565,18274.29016164038,3996.152729698665,28152.414460288608
t1629,3496.5260111778266,14376.941066068319,3103.1075695621216,20976.57464680827
t1630,3496.5260111778266,8885.565132455395,2219.555729661961,14601.646873295182
t1631,1758.9895880649362,6334.070003363791,1424.6163024022098,9517.675893830938
t1632,893.8545535100768,6334.070003363791,1424.6163024022098,8652.540859276078
t1633,893.8545535100768,6334.070003363791,1424.6163024022098,8652.540859276078
t1634,893.8545535100768,6334.070003363791,1424.6163024022098,8652.540859276078
t1635,893.8545535100768,6334.070003363791,1424.6163024022098,8652.540859276078
t1636,893.8545535100768,6334.070003363791,1424.6163024022098,8652.540859276078
t1637,893.8545535100768,5540.946537131142,1424.6163024022098,7859.417393043428
t1638,-0.0,5540.946537131142,1331.1245100020344,6872.071047133176
t1639,-0.0,3223.3175260974463,710.2044264531542,3933.5219525506004
t1640,-0.0,-0.0,-0.0,0.0
t1641,-0.0,-0.0,-0.0,0.0
t1642,-0.0,-0.0,-0.0,0.0
t1643,-0.0,-0.0,-0.0,0.0
t1644,-0.0,1909.6332467416867,-0.0,1909.6332467416867
t1645,-0.0,6302.541781207051,-0.0,6302.541781207051
t1646,88.37549413431654,11081.796472055845,-0.0,11170.17196619016
t1647,88.37549413431654,14789.422151499146,-0.0,14877.797645633462
t1648,88.37549413431654,14789.422151499146,-0.0,14877.797645633462
t1649,88.37549413431654,9567.490552738527,-0.0,9655.866046872843
t1650,88.37549413431654,7066.279415311002,-0.0,7154.6549094453185
t1651,88.37549413431654,4312.468038679077,-0.0,4400.843532813394
t1652,88.37549413431654,1052.533130735982,-0.0,1140.9086248702986
t1653,88.37549413431654,268.70959902052726,-0.0,357.0850931548438
t1654,88.37549413431654,268.70959902052726,-0.0,357.0850931548438
t1655,-0.0,-0.0,-0.0,0.0
t1656,-0.0,-0.0,1062.1700401319845,1062.1700401319845
t1657,-0.0,1912.9842728386757,2215.493038146258,4128.477310984934
t1658,-0.0,3697.907555570596,3885.041887784612,7582.949443355208
t1659,2019.0411200979997,7323.731143881456,5554.5907374229655,14897.36300140242
t1660,3162.545644582158,12214.580085775477,3582.06137820941,18959.187108567046
t1661,5181.586764680158,15252.268740324493,5251.610227847763,25685.46573285241
t1662,3974.5334494092886,19983.609808310106,4157.85388610364,28115.997143823035
t1663,5993.574569507288,23267.10253099995,5827.402735741995,35088.079836249235
t1664,3969.6899498885923,26183.265792495047,4622.26030704135,34775.216049424984
t1665,5988.731069986592,26271.15190176344,2649.730947827794,34909.61391957782
t1666,8007.772190084591,27827.424220866633,4319.279797466148,40154.47620841737
t1667,10026.81331018259,27827.424220866633,5988.828647104503,43843.06617815372
t1668,11292.447259673907,27827.424220866633,4319.27979746615,43439.15127800669
t1669,9273.406139575907,27430.37903338331,5988.828647104503,42692.61382006372
t1670,11292.447259673907,24920.679283794587,5988.828647104503,42201.95519057299
t1671,11292.447259673907,27827.424220866633,5988.828647104503,45108.70012764505
t1672,11292.447259673907,27827.424220866633,5988.828647104503,45108.70012764505
t1673,11292.447259673907,23902.311736233925,5988.828647104503,41183.58764301233
t1674,11292.447259673907,20552.223378150775,5988.828647104503,37833.49928492919
t1675,8907.001701902167,14235.22672981856,4016.2992878909477,27158.527719611673
t1676,8907.001701902167,10626.470700535985,3229.2110420586378,22762.68344449679
t1677,8907.001701902167,8122.917094677012,2389.975885075045,19419.894681654223
t1678,8907.001701902167,9430.985359548895,2389.975885075045,20727.962946526106
t1679,8907.001701902167,12946.411870538985,2389.975885075045,24243.389457516198
t1680,8907.001701902167,17580.576773429217,2389.975885075045,28877.55436040643
t1681,3418.268615112532,13417.876603624794,170.54287502579646,17006.68809376312
t1682,2387.0168021410896,18764.58256677318,1840.0917246641502,22991.69109357842
t1683,3116.249523626382,14152.436858646963,2292.5357285721643,19561.22211084551
t1684,5135.290643724382,19368.04144932286,320.0063693586076,24823.33846240585
t1685,5825.434624632683,24714.747412471246,1398.695458613228,31938.877495717155
t1686,7093.653414687031,18397.750764139033,1319.7542056845025,26811.158384510567
t1687,5278.266352581719,22211.94608377366,2989.303055322856,30479.515491678234
t1688,4322.777316549112,22234.514396072886,1016.7736961093005,27574.065408731298
t1689,3171.9895071526353,15917.51774774067,820.333272814393,19909.8405277077
t1690,2176.253641938787,21264.22371088906,2489.882122452747,25930.35947528059
t1691,4195.294762036786,26610.92967403745,2722.6990643790805,33528.92350045331
t1692,6196.850383571661,26832.605560117932,2789.401263818266,35818.85720750786
t1693,8215.89150366966,27827.424220866633,4287.738116591907,40331.0538411282
t1694,10234.932623767658,27827.424220866633,5957.28696623026,44019.64381086455
t1695,11249.958749452511,24677.362999205357,4319.27979746615,40246.60154612402
t1696,11292.447259673907,20095.202811920568,5988.828647104503,37376.47871869898
t1697,9225.10170190217,16325.419968262246,4319.27979746615,29869.80146763057
t1698,6839.65614413043,14244.311703688985,5988.828647104503,27072.796494923918
t1699,4454.210586358691,10578.731874501289,5988.828647104503,21021.771107964483
t1700,2339.038941630431,5098.824229692907,5988.828647104503,13426.69181842784
t1701,735.8238186413034,3031.0739453855927,4016.2992878909477,7783.197051917843
t1702,-0.0,2781.204975774022,2043.769928677392,4824.974904451414
t1703,223.91887990200107,4971.384168407539,2649.7309478277957,7845.033996137336
t1704,1361.0438198510542,7573.417922227374,4319.27979746615,13253.741539544579
t1705,1179.6964615809943,12348.779180142614,5988.828647104503,19517.304288828112
t1706,3198.737581678994,17402.27075843759,4310.006402422007,24911.01474253859
t1707,1567.2129620602989,17719.39493030493,3159.0517998083196,22445.659692173547
t1708,3586.2540821582984,11402.398281972715,4828.600649446673,19817.253013577687
t1709,5605.295202256298,16202.933161641895,2856.0712902331175,24664.29965413131
t1710,7095.28268796282,19908.91428087348,4525.620139871471,31529.81710870777
t1711,7275.73104323456,24216.031469652386,2553.0907806579153,34044.85329354486
t1712,6616.268094158475,27827.424220866633,580.5614214443589,35024.253736469465
t1713,6172.153322709237,27323.988203455807,1178.1616625278482,34674.30318869289
t1714,6201.861279743215,26118.664601710694,2847.710512166202,35168.23639362011
t1715,7620.769457151653,23124.566362484988,4517.259361804556,35262.5951814412
t1716,5235.323899379914,25894.095407875422,2544.730002591,33674.14930984633
t1717,7254.365019477914,26792.995047002303,4214.278852229354,38261.63891870957
t1718,9273.406139575913,27827.424220866633,2241.749493015798,39342.579853458345
t1719,11292.447259673907,27365.622068913588,3911.2983426541523,42569.36767124165
t1720,11292.447259673907,25861.631430337697,1938.7689834405965,39092.847673452205
t1721,8907.001701902167,19544.63478200548,3608.31783307895,32059.954316986597
t1722,6521.556144130429,13227.638133673267,3799.2278934215396,23548.422171225237
t1723,4968.222815597251,7669.972753007057,5468.776743059892,18106.972311664198
t1724,2582.7772578255126,1352.9761046748422,5072.354922460896,9008.10828496125
t1725,1320.0510568291284,4201.546988151601,3099.8255632473406,8621.42360822807
t1726,901.7499055978252,6449.018987516434,4769.374412885694,12120.143305999954
t1727,1255.8000000000002,11356.43081954545,2796.845053672139,15409.07587321759
t1728,2615.3353117934785,16283.017556642662,4466.393903310493,23364.746771746635
t1729,4634.376431891478,15792.317903345134,2493.8645440969376,22920.558879333552
t1730,4550.873461710165,21139.023866493524,4163.413393735292,29853.310721938982
t1731,6569.914581808165,26485.72982964191,5832.962243373645,38888.60665482372
t1732,8588.955701906165,20168.733181309697,3860.4328841600895,32618.121767375953
t1733,6959.4380388092095,13851.736532977484,5529.981733798443,26341.156305585137
t1734,4592.363853973124,7534.739884645268,4278.6793050977985,16405.78304371619
t1735,2206.9182962013856,12881.445847793657,5948.228154736153,21036.592298731193
t1736,1658.8414340818188,6564.4491994614355,3975.6987955225977,12198.989429065852
t1737,614.9977302911481,247.4525511292202,5645.247645160952,6507.69792658132
t1738,1498.5070411795718,5137.262123872616,4081.863477329872,10717.632642382061
t1739,3517.5481612775716,5260.258550351453,5751.412326968225,14529.21903859725
t1740,5536.589281375571,10606.964513499839,4195.052506963233,20338.60630183864
t1741,7555.630401473571,10787.693379035976,5864.601356601586,24207.925137111135
t1742,9574.67152157157,16134.399342184366,4319.27979746615,30028.350661222088
t1743,11292.447259673907,13885.31314067612,5988.828647104503,31166.58904745453
t1744,11292.447259673907,9187.210132121736,4319.27979746615,24798.937189261793
t1745,10427.626016967684,2870.213483789521,5988.828647104503,19286.66814786171
t1746,8766.524480705302,7668.013164543283,4319.27979746615,20753.81744271474
t1747,7147.814248790747,12704.128182110708,5988.828647104503,25840.771078005957
t1748,4762.36869101901,14276.772229827013,4016.2992878909477,23055.44020873697
t1749,3823.0062851914117,7959.775581494799,4784.557037907917,16567.33890459413
t1750,3632.556922842075,11379.563831285675,5638.573891287914,20650.694645415664
t1751,3881.3158027440754,16726.269794434065,5988.828647104503,26596.414244282645
t1752,5073.9946826460755,15652.152399380673,5784.554803211244,26510.70188523799
t1753,6891.353562548076,13048.90312699917,5988.828647104503,25929.08533665175
t1754,7984.463420913921,18395.609090147558,5988.828647104503,32368.901158165983
t1755,7984.463420913921,23450.846601122892,5935.526419152708,37370.83644118952
t1756,7984.463420913921,27469.38432370417,5612.182965940261,41066.03071055835
t1757,7577.445962288659,27827.424220866633,5612.182965940261,41017.05314909555
t1758,6988.324980074807,27072.654868238184,5355.976037017731,39416.955885330724
t1759,4602.879422303069,25641.865052911973,4368.247791957343,34612.99226717238
t1760,2217.43386453133,25017.508185484086,2395.718432743787,29630.660482759202
t1761,1021.1595950755774,19282.690076613675,1168.2392504517964,21472.088922141047
t1762,1917.610899783895,17788.352175268228,1168.2392504517964,20874.20232550392
t1763,3936.652019881895,18651.724023277202,2113.541028251072,24701.917071410167
t1764,5955.693139979894,20956.680682290935,3783.0898778894257,30695.463700160253
t1765,7974.734260077894,22640.758860974747,5452.638727527778,36068.13184858042
t1766,9993.775380175894,24145.042955690165,5988.828647104503,40127.64698297056
t1767,10848.317810922052,21716.903256696372,5988.828647104503,38554.04971472293
t1768,10773.460234180062,17943.881444869843,4968.023740825636,33685.36541987554
t1769,8388.014676408324,11626.884796537628,2995.4943816120804,23010.39385455803
t1770,6002.569118636585,6717.981300352459,1099.6916076357813,13820.242026624825
t1771,3617.123560864846,3227.514794936355,247.3521872079912,7091.990543009191
t1772,3025.7083967664516,1743.1774552869956,247.3521872079912,5016.238039261438
t1773,1928.8630279375097,-0.0,247.3521872079912,2176.215215145501
t1774,-0.0,9.147118013505466,-0.0,9.147118013505466
t1775,33.264853622970634,2767.5204400083257,-0.0,2800.7852936312966
t1776,1168.3942520084825,7503.380164290956,134.3324676621215,8806.10688396156
t1777,1030.1122251980203,12632.754323658113,1120.3015340040502,14783.168082860182
t1778,2032.996953043326,12955.732930227796,721.3256312573257,15710.055514528447
t1779,3205.074996602587,18302.438893376184,2390.8744808956794,23898.38837087445
t1780,5224.116116700587,23649.144856524574,2743.7110220225263,31616.971995247684
t1781,7243.157236798586,17332.148208192357,771.1816628089707,25346.487107799912
t1782,6515.067552534792,22678.854171340747,2275.5098687887585,31469.431592664296
t1783,6786.832429545662,16361.857523008532,302.98050957520275,23451.670462129397
t1784,6156.470350034795,21708.56348615692,1972.5293592135565,29837.563195405273
t1785,5225.064792263056,15391.566837824705,-0.0,20616.63163008776
t1786,4901.012632117069,20738.272800973093,1669.5488496383537,27308.834282728516
t1787,4752.94941288732,14421.276152640878,2649.730947827796,21823.956513355995
t1788,4655.506139136899,8104.279504308664,4319.27979746615,17079.065440911712
t1789,4292.071929171612,13450.985467457052,5988.828647104503,23731.886043733168
t1790,4036.0988722790294,8410.584920063282,4319.27979746615,16765.96358980846
t1791,6055.139992377029,13757.29088321167,5988.828647104503,25801.259522693203
t1792,8074.1811124750275,19103.996846360056,4319.27979746615,31497.457756301235
t1793,6851.766859051116,24450.702809508446,5988.828647104503,37291.29831566407
t1794,5092.4917360619875,27827.424220866633,4319.27979746615,37239.19575439477
t1795,3512.839221768511,27650.33142906416,5988.828647104503,37151.999297937175
t1796,2247.2754031272066,25103.96391890954,4319.27979746615,31670.519119502897
t1797,1356.0089757902522,27827.424220866633,5988.828647104503,35172.261843761386
t1798,871.3151229891299,22427.11273308202,4016.2992878909477,27314.727143962096
t1799,1281.5599999999997,18322.068448972772,3371.867527705623,22975.495976678398
t1800,2583.8970509239143,17332.883788114224,2589.4069863697496,22506.18782540789
t1801,2934.9992797849377,18281.551306599264,4258.955836008104,25475.506422392304
t1802,4954.040399882937,11964.55465826705,2286.4264767945483,19205.021534944535
t1803,6973.081519980937,11167.487947780754,3955.975326432902,22096.544794194593
t1804,5628.551682970938,13385.220206405724,2844.1563759931273,21857.92826536979
t1805,4215.785324221807,17750.99447604074,4513.705225631481,26480.48502589403
t1806,6234.826444319807,23097.700439189128,5988.828647104503,35321.35553061344
t1807,4025.2983464402414,23084.859529085305,5554.50622569282,32664.664101218368
t1808,2589.6625276961527,16767.862880753088,3581.9768664792655,22939.502274928505
t1809,702.9950699212569,20313.78677216341,3006.3464190736618,24023.12826115833
t1810,1424.0260929166477,16074.159481813322,4043.2100201087924,21541.395594838763
t1811,3443.067213014647,17287.678872796634,5183.5969822508305,25914.343068062113
t1812,5235.323899379909,16739.513227861615,4857.816208985906,26832.65333622743
t1813,7254.365019477908,22086.21919101,5988.828647104503,35329.41285759241
t1814,9273.406139575907,22480.718257718243,5988.828647104503,37742.95304439866
t1815,11292.447259673907,27827.424220866633,5988.828647104503,45108.70012764505
t1816,11292.447259673907,23333.56457938926,5988.828647104503,40614.84048616767
t1817,10543.654205546834,25708.550335818978,5315.797157693946,41568.00169905976
t1818,8158.208647775096,19391.55368748676,3343.2677984803913,30893.03013374225
t1819,6399.937003046835,13074.557039154548,4319.27979746615,23793.773839667534
t1820,4882.500140927271,17756.472816124042,5988.828647104503,28627.801604155815
t1821,3655.068496199011,11439.476167791827,4016.2992878909477,19110.843951881783
t1822,2851.1046775577074,16786.182130940215,5685.848137529301,25323.134946027225
t1823,2741.547815438144,10469.185482608002,5988.828647104503,19199.56194515065
t1824,3455.846605492493,4152.188834275786,5988.828647104503,13596.864086872782
t1825,4849.5001781555375,9498.894797424175,5988.828647104503,20337.223622684214
t1826,5493.249266379808,14845.600760572563,5988.828647104503,26327.678674056875
t1827,7512.290386477808,8528.60411224034,5988.828647104503,22029.723145822652
t1828,9531.331506575807,13583.561791504104,5988.828647104503,29103.721945184414
t1829,7701.118191304939,7266.56514317189,5988.828647104503,20956.51198158133
t1830,5666.195310816678,12613.271106320277,5988.828647104503,24268.295064241458
t1831,3280.74975304494,6296.274457988062,4659.258701128981,14236.282912161983
t1832,895.304195273204,9859.297164658925,3726.836186826936,14481.437546759065
t1833,1261.2556492187598,3968.256295209061,5396.38503646529,10625.89698089311
t1834,3280.2967693167593,9314.96225835745,3939.3695642863836,16534.62859196059
t1835,5235.323899379909,10661.262186872964,2465.2949616726955,18361.881047925566
t1836,7254.365019477908,16007.968150021352,980.1820981894423,24242.5152676887
t1837,9273.406139575907,15429.552749113858,2649.7309478277957,27352.689836517562
t1838,11292.447259673907,14826.655615536942,4319.27979746615,30438.382672677
t1839,11292.447259673907,14690.587006959997,5988.828647104503,31971.86291373841
t1840,11292.447259673907,20037.292970108385,5988.828647104503,37318.5688768868
t1841,10934.632755296998,13720.296321776172,4016.2992878909477,28671.228364964114
t1842,8549.187197525258,7403.299673443957,4377.483095586982,20329.969966556197
t1843,6879.22163975352,4794.49248520074,5988.828647104503,17662.54277205876
t1844,4493.776081981782,5059.005696240093,4016.2992878909477,13569.081066112823
t1845,3306.4835676883054,9188.044758948288,3580.6457164981,16075.174043134693
t1846,2633.9754012209155,2871.048110616073,3012.6426571906277,8517.666169027616
t1847,2697.0167999709156,2916.650842322943,1121.885201610066,6735.552843903924
t1848,1740.6306946234006,8071.170640476406,1771.0373045989568,11582.838639698763
